frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,distance_all_body,distance_head,distance_upper_body,distance_lower_body,distance_arms,distance_legs,distance_left_arm,distance_right_arm,distance_left_leg,distance_right_leg
-1,10,1,-1,1990,3.0220000000000002,0.38599999999999995,0.459,0.9099999999999999,0.459,0.9099999999999999,0.09699999999999999,0.064,0.079,0.11799999999999998
-1,36,2,-1,1990,1.9200000000000002,0.6080000000000002,0.3799999999999999,0.18199999999999988,0.3799999999999999,0.18199999999999988,0.06200000000000003,0.033000000000000015,0.0020000000000000052,0.007999999999999969
-1,51,3,-1,1990,5.681000000000001,1.0080000000000002,1.951,1.3910000000000005,1.951,1.3910000000000005,0.013000000000000123,0.016000000000000014,0.002000000000000021,0.0029999999999999628
-1,35,4,-1,1990,1.061,0.8010000000000002,0.6639999999999998,0.18099999999999988,0.6639999999999998,0.18099999999999988,0.13000000000000006,0.117,0.004999999999999984,0.05400000000000009
-1,50,5,-1,1990,0.43500000000000005,1.2810000000000001,0.7879999999999999,0.014000000000000012,0.7879999999999999,0.014000000000000012,0.2860000000000001,0.16000000000000014,0.05500000000000001,0.055999999999999994
-1,48,6,-1,1990,2.517,0.7920000000000004,1.345,0.23800000000000013,1.345,0.23800000000000013,0.327,0.16599999999999998,0.136,0.113
-1,230,-2,-2,1990,2.439,0.813,0.931,0.486,0.931,0.486,0.153,0.093,0.047,0.059
-1,54,1,-1,2000,19.179000000000002,2.211,4.5070000000000014,5.232,4.5070000000000014,5.232,0.20000000000000012,0.04600000000000003,0.016000000000000222,0.06800000000000007
-1,27,2,-1,2000,0.7319999999999997,0.725,0.5190000000000001,0.2730000000000001,0.5190000000000001,0.2730000000000001,0.251,0.12300000000000003,0.022000000000000013,0.039000000000000014
-1,57,3,-1,2000,1.4540000000000002,1.6449999999999994,0.6870000000000003,0.27400000000000013,0.6870000000000003,0.27400000000000013,0.024000000000000063,0.17600000000000005,0.02799999999999999,0.06600000000000002
-1,31,4,-1,2000,0.7819999999999998,0.37100000000000005,0.31200000000000006,0.124,0.31200000000000006,0.124,0.03400000000000001,0.06200000000000001,0.053,0.04700000000000001
-1,169,-2,-2,2000,5.537,1.238,1.506,1.476,1.506,1.476,0.127,0.102,0.03,0.055
-1,43,1,-1,2010,0.7230000000000005,1.0870000000000002,0.5289999999999999,0.26999999999999996,0.5289999999999999,0.26999999999999996,0.01199999999999991,0.018999999999999954,0.011000000000000036,0.024000000000000018
-1,49,2,-1,2010,19.486000000000004,1.4580000000000002,4.388,5.176999999999999,4.388,5.176999999999999,0.13499999999999995,0.17099999999999996,0.029000000000000192,0.02800000000000013
-1,44,3,-1,2010,3.171999999999998,0.8510000000000004,0.6520000000000004,0.6099999999999998,0.6520000000000004,0.6099999999999998,0.03000000000000015,0.017000000000000078,0.017000000000000022,0.020999999999999963
-1,37,4,-1,2010,1.5080000000000005,1.4289999999999998,0.6629999999999998,0.39800000000000013,0.6629999999999998,0.39800000000000013,0.097,0.08400000000000007,0.13899999999999998,0.056
-1,33,5,-1,2010,1.2010000000000003,0.7330000000000002,0.46299999999999975,0.35199999999999987,0.46299999999999975,0.35199999999999987,0.10999999999999999,0.0749999999999999,0.03899999999999996,0.035
-1,36,6,-1,2010,1.3200000000000005,0.9060000000000002,0.5730000000000004,0.7420000000000001,0.5730000000000004,0.7420000000000001,0.09199999999999997,0.04700000000000003,0.04400000000000001,0.02900000000000002
-1,53,7,-1,2010,1.2150000000000003,0.7980000000000004,0.6309999999999997,0.42299999999999993,0.6309999999999997,0.42299999999999993,0.17500000000000002,0.0869999999999999,0.011000000000000017,0.02600000000000001
-1,61,8,-1,2010,1.8269999999999995,1.6010000000000006,0.7130000000000003,0.791,0.7130000000000003,0.791,0.30700000000000005,0.20299999999999985,0.267,0.10100000000000006
-1,49,9,-1,2010,0.7450000000000003,1.203,0.15400000000000014,0.3020000000000002,0.15400000000000014,0.3020000000000002,0.03900000000000001,0.012000000000000038,0.012999999999999949,0.014999999999999906
-1,405,-2,-2,2010,3.466,1.118,0.974,1.007,0.974,1.007,0.111,0.079,0.063,0.037
