frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
4140,6,5,21,1990,0.242,0.002,0.063,0.042,0.063,0.042,0.006,0.019,-0.003,-0.007,0.004,0.005,0.004,0.011,0.005,0.014,0.0,0.001,0.002,0.001,0.002,0.002
4145,7,5,21,1990,0.097,0.005,0.19,0.009,0.19,0.009,0.088,0.127,-0.001,0.0,0.011,0.001,0.016,0.044,0.074,0.112,0.0,0.001,0.001,0.002,0.002,0.001
4150,8,5,21,1990,-0.033,0.011,0.093,0.067,0.093,0.067,0.137,0.171,0.026,0.04,0.016,0.015,0.042,0.089,0.18,0.224,0.006,0.003,0.016,0.022,0.007,0.019
4155,9,5,21,1990,-0.882,0.022,-0.65,-0.083,-0.65,-0.083,-0.108,-0.234,-0.011,-0.006,0.017,0.007,0.036,0.009,0.077,0.078,0.012,0.008,0.004,0.016,0.002,0.014
4160,10,5,21,1990,1.046,0.022,0.316,-0.003,0.316,-0.003,-0.061,0.035,-0.004,-0.016,0.022,0.014,0.018,0.011,0.029,0.104,0.01,0.008,0.002,0.007,0.002,0.007
4165,11,5,21,1990,-0.295,0.015,-0.005,0.03,-0.005,0.03,0.006,-0.037,0.009,0.001,0.005,0.008,0.028,0.008,0.042,0.076,0.009,0.01,0.004,0.012,0.01,0.001
4170,12,5,21,1990,0.088,0.049,0.091,-0.012,0.091,-0.012,0.022,0.038,-0.006,0.004,0.032,0.038,0.034,0.038,0.031,0.054,0.01,0.008,0.002,0.011,0.005,0.008
4175,13,5,21,1990,-0.286,0.011,-0.16,-0.009,-0.16,-0.009,-0.032,-0.068,0.002,-0.013,0.007,0.014,0.014,0.021,0.044,0.027,0.003,0.006,0.008,0.006,0.008,0.002
4180,14,5,21,1990,0.272,0.013,0.074,0.027,0.074,0.027,-0.021,-0.005,0.006,0.01,0.005,0.017,0.011,0.01,0.028,0.03,0.011,0.013,0.01,0.007,0.004,0.004
4185,15,5,21,1990,-0.104,0.009,0.05,-0.049,0.05,-0.049,0.021,0.003,-0.016,-0.017,0.002,0.002,0.02,0.024,0.043,0.034,0.004,0.003,0.003,0.002,0.002,0.002
4190,16,5,21,1990,0.129,0.01,0.014,0.115,0.014,0.115,-0.006,0.044,0.039,0.043,0.007,0.011,0.017,0.021,0.035,0.072,0.014,0.01,0.016,0.015,0.018,0.025
4195,17,5,21,1990,-0.236,0.016,0.022,-0.135,0.022,-0.135,0.087,-0.027,-0.022,-0.031,0.01,0.019,0.03,0.01,0.106,0.048,0.001,0.003,0.011,0.003,0.014,0.013
4200,18,5,21,1990,0.503,0.052,0.195,0.159,0.195,0.159,0.043,0.212,0.0,0.106,0.024,0.034,0.037,0.088,0.128,0.167,0.016,0.015,0.008,0.035,0.002,0.075
4205,19,5,21,1990,-1.17,0.009,-0.591,-0.182,-0.591,-0.182,-0.127,-0.209,0.001,-0.077,0.002,0.027,0.028,0.01,0.032,0.043,0.008,0.018,0.011,0.008,0.008,0.022
4210,20,5,21,1990,1.514,0.043,0.629,0.078,0.629,0.078,0.124,0.169,-0.017,0.019,0.024,0.036,0.042,0.072,0.12,0.141,0.006,0.009,0.003,0.019,0.001,0.039
4215,21,5,21,1990,-0.903,0.046,-0.292,0.093,-0.292,0.093,0.036,-0.035,0.128,-0.033,0.038,0.034,0.059,0.044,0.125,0.136,0.014,0.012,0.01,0.011,0.114,0.011
4220,22,5,21,1990,-0.052,0.015,-0.05,-0.17,-0.05,-0.17,-0.063,0.014,-0.052,-0.023,0.012,0.014,0.023,0.053,0.124,0.161,0.003,0.002,0.005,0.004,0.078,0.005
4225,23,5,21,1990,0.267,0.039,-0.009,0.032,-0.009,0.032,-0.02,-0.038,-0.062,0.019,0.025,0.028,0.034,0.043,0.08,0.119,0.004,0.005,0.004,0.013,0.016,0.012
4230,24,5,21,1990,-0.002,0.037,-0.028,0.051,-0.028,0.051,-0.01,-0.076,-0.002,0.01,0.038,0.018,0.028,0.009,0.063,0.087,0.009,0.006,0.003,0.01,0.01,0.024
4235,25,5,21,1990,0.207,0.027,0.269,-0.029,0.269,-0.029,0.118,0.065,-0.007,-0.014,0.012,0.009,0.077,0.024,0.158,0.146,0.008,0.005,0.003,0.014,0.004,0.007
4240,26,5,21,1990,-0.26,0.016,-0.107,0.098,-0.107,0.098,0.0,0.076,0.035,0.042,0.02,0.025,0.059,0.051,0.168,0.179,0.015,0.018,0.011,0.018,0.024,0.032
4245,27,5,21,1990,-0.453,0.026,-0.379,-0.093,-0.379,-0.093,-0.183,-0.12,0.013,-0.029,0.023,0.03,0.015,0.029,0.026,0.076,0.021,0.016,0.019,0.017,0.023,0.006
4250,28,5,21,1990,1.004,0.013,0.54,0.005,0.54,0.005,0.139,0.098,-0.029,0.018,0.011,0.024,0.045,0.062,0.147,0.147,0.006,0.006,0.012,0.025,0.016,0.026
4255,29,5,21,1990,-0.772,0.041,-0.331,0.076,-0.331,0.076,-0.056,-0.038,0.104,-0.039,0.008,0.023,0.017,0.036,0.122,0.136,0.005,0.009,0.01,0.003,0.123,0.006
4260,30,5,21,1990,0.104,0.004,-0.021,-0.093,-0.021,-0.093,-0.056,-0.059,-0.036,0.008,0.007,0.002,0.004,0.031,0.08,0.103,0.009,0.01,0.013,0.01,0.08,0.006
4265,31,5,21,1990,0.388,0.06,0.24,-0.022,0.24,-0.022,0.057,0.068,-0.065,0.015,0.033,0.037,0.029,0.044,0.086,0.123,0.01,0.014,0.005,0.013,0.022,0.014
4270,32,5,21,1990,-0.475,0.027,-0.243,0.019,-0.243,0.019,-0.035,-0.083,-0.017,-0.014,0.025,0.011,0.016,0.02,0.072,0.09,0.01,0.008,0.001,0.006,0.009,0.013
4275,33,5,21,1990,0.528,0.027,0.262,0.042,0.262,0.042,0.075,0.069,0.004,0.007,0.016,0.019,0.039,0.028,0.133,0.143,0.008,0.008,0.007,0.02,0.009,0.006
4280,34,5,21,1990,-0.333,0.051,-0.067,0.014,-0.067,0.014,0.036,0.041,0.033,-0.008,0.045,0.032,0.033,0.051,0.146,0.148,0.023,0.016,0.011,0.004,0.023,0.006
4285,35,5,21,1990,-0.449,0.019,-0.417,-0.053,-0.417,-0.053,-0.177,-0.163,-0.013,-0.015,0.016,0.018,0.015,0.011,0.016,0.039,0.002,0.003,0.002,0.001,0.04,0.007
4290,36,5,21,1990,1.059,0.011,0.557,0.04,0.557,0.04,0.117,0.1,0.006,0.006,0.018,0.008,0.03,0.049,0.116,0.111,0.002,0.004,0.012,0.004,0.036,0.009
4295,37,5,21,1990,-0.701,0.01,-0.084,-0.019,-0.084,-0.019,0.072,0.061,-0.025,0.018,0.014,0.017,0.054,0.051,0.168,0.161,0.009,0.003,0.008,0.006,0.008,0.026
4300,38,5,21,1990,-0.18,0.014,-0.302,0.015,-0.302,0.015,-0.094,-0.075,0.024,-0.016,0.018,0.009,0.015,0.022,0.109,0.123,0.013,0.009,0.008,0.003,0.028,0.007
4305,39,5,21,1990,0.287,0.021,0.02,-0.027,0.02,-0.027,-0.063,-0.086,-0.026,0.007,0.006,0.009,0.012,0.015,0.061,0.044,0.003,0.007,0.011,0.014,0.009,0.005
4310,40,5,21,1990,0.45,0.004,0.127,0.333,0.127,0.333,-0.011,-0.011,0.147,0.167,0.015,0.011,0.042,0.029,0.011,0.017,0.044,0.042,0.052,0.079,0.074,0.072
4315,41,5,21,1990,-0.856,0.002,0.049,-0.443,0.049,-0.443,-0.028,0.055,-0.072,-0.057,0.003,0.001,0.014,0.049,0.023,0.062,0.02,0.018,0.016,0.048,0.062,0.07
4320,42,5,21,1990,0.6,0.024,0.189,-0.005,0.189,-0.005,0.128,0.088,-0.056,-0.078,0.036,0.039,0.064,0.067,0.068,0.094,0.016,0.025,0.012,0.011,0.014,0.022
4325,43,5,21,1990,-0.442,0.054,-0.398,0.11,-0.398,0.11,-0.089,-0.093,0.007,-0.031,0.017,0.023,0.037,0.046,0.025,0.038,0.004,0.013,0.022,0.013,0.023,0.001
4330,44,5,21,1990,1.06,0.1,0.522,0.204,0.522,0.204,0.171,0.169,0.072,0.108,0.083,0.098,0.079,0.102,0.088,0.076,0.05,0.049,0.012,0.042,0.059,0.044
4335,45,5,21,1990,-1.244,0.141,-0.37,-0.189,-0.37,-0.189,-0.04,0.01,0.01,-0.019,0.066,0.142,0.034,0.087,0.11,0.057,0.07,0.088,0.039,0.013,0.022,0.015
4340,46,5,21,1990,0.682,0.057,0.226,-0.019,0.226,-0.019,0.01,0.186,-0.068,0.04,0.011,0.033,0.071,0.182,0.138,0.257,0.003,0.017,0.04,0.073,0.02,0.066
4345,47,5,21,1990,-0.925,0.003,-0.807,0.143,-0.807,0.143,-0.175,-0.436,0.063,0.052,0.027,0.003,0.01,0.013,0.008,0.02,0.025,0.027,0.067,0.115,0.034,0.066
4350,48,5,21,1990,1.451,0.034,0.908,-0.152,0.908,-0.152,0.291,0.006,-0.009,-0.028,0.029,0.011,0.087,0.015,0.22,0.016,0.014,0.014,0.078,0.102,0.025,0.064
4355,49,5,21,1990,-1.151,0.017,-0.229,-0.149,-0.229,-0.149,-0.05,0.118,-0.062,-0.124,0.022,0.05,0.119,0.052,0.145,0.058,0.027,0.017,0.018,0.027,0.01,0.012
4390,1,6,22,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,2,6,22,1990,0.137,0.005,0.097,0.035,0.097,0.035,0.057,0.04,0.028,0.007,0.013,0.008,0.023,0.011,0.021,0.021,0.01,0.005,0.012,0.001,0.006,0.001
4400,3,6,22,1990,-0.194,0.008,-0.067,0.002,-0.067,0.002,0.015,0.015,0.024,0.013,0.014,0.0,0.027,0.012,0.031,0.043,0.01,0.005,0.023,0.013,0.019,0.002
4405,4,6,22,1990,-0.029,0.015,-0.064,-0.037,-0.064,-0.037,-0.057,0.023,-0.001,0.001,0.006,0.014,0.002,0.02,0.007,0.044,0.007,0.011,0.013,0.009,0.031,0.001
4410,5,6,22,1990,0.26,0.014,0.185,-0.025,0.185,-0.025,0.088,0.063,-0.021,-0.004,0.004,0.022,0.022,0.029,0.077,0.09,0.002,0.008,0.014,0.002,0.014,0.007
4415,6,6,22,1990,-0.199,0.015,-0.109,0.069,-0.109,0.069,0.027,0.015,-0.003,0.047,0.004,0.032,0.034,0.047,0.092,0.077,0.007,0.021,0.004,0.036,0.016,0.007
4420,7,6,22,1990,0.427,0.016,0.353,0.033,0.353,0.033,0.271,0.124,0.011,0.066,0.028,0.015,0.138,0.118,0.235,0.147,0.018,0.02,0.011,0.045,0.009,0.065
4425,8,6,22,1990,-1.44,0.013,-0.909,-0.142,-0.909,-0.142,-0.318,-0.196,-0.016,-0.049,0.015,0.031,0.028,0.007,0.04,0.046,0.003,0.02,0.008,0.018,0.011,0.043
4430,9,6,22,1990,1.67,0.025,0.484,0.123,0.484,0.123,-0.012,-0.018,0.078,-0.02,0.035,0.019,0.015,0.02,0.021,0.027,0.032,0.028,0.048,0.027,0.02,0.006
4435,10,6,22,1990,-0.66,0.028,0.028,-0.084,0.028,-0.084,-0.0,-0.002,-0.001,-0.025,0.03,0.018,0.011,0.021,0.03,0.025,0.028,0.019,0.023,0.012,0.048,0.005
4440,11,6,22,1990,0.031,0.014,-0.065,0.054,-0.065,0.054,-0.031,-0.036,0.021,0.007,0.012,0.005,0.018,0.003,0.01,0.02,0.019,0.016,0.023,0.015,0.078,0.012
4445,12,6,22,1990,0.122,0.026,0.107,-0.008,0.107,-0.008,-0.014,0.054,-0.001,0.021,0.02,0.029,0.002,0.016,0.004,0.037,0.014,0.016,0.042,0.022,0.063,0.026
4450,13,6,22,1990,-0.255,0.014,-0.007,-0.137,-0.007,-0.137,0.075,-0.042,-0.077,-0.04,0.04,0.014,0.037,0.007,0.024,0.019,0.025,0.013,0.004,0.01,0.013,0.001
4455,14,6,22,1990,0.234,0.015,-0.075,0.164,-0.075,0.164,-0.031,-0.011,0.036,0.011,0.017,0.01,0.019,0.004,0.034,0.015,0.009,0.003,0.019,0.026,0.05,0.006
4460,15,6,22,1990,-0.178,0.003,0.013,-0.09,0.013,-0.09,-0.013,-0.016,-0.032,-0.011,0.005,0.004,0.027,0.004,0.025,0.005,0.003,0.002,0.005,0.015,0.038,0.007
4465,16,6,22,1990,0.223,0.016,0.095,0.038,0.095,0.038,0.023,0.043,-0.009,0.004,0.014,0.02,0.024,0.02,0.042,0.016,0.01,0.012,0.012,0.015,0.015,0.001
4470,17,6,22,1990,-0.089,0.012,-0.037,0.085,-0.037,0.085,0.004,0.025,0.013,0.067,0.024,0.039,0.024,0.019,0.036,0.023,0.024,0.041,0.01,0.042,0.016,0.012
4475,18,6,22,1990,-0.311,0.009,-0.088,-0.172,-0.088,-0.172,-0.028,-0.031,-0.006,-0.086,0.022,0.014,0.015,0.012,0.019,0.024,0.013,0.002,0.022,0.002,0.009,0.005
4480,19,6,22,1990,0.477,0.016,0.12,0.09,0.12,0.09,-0.004,0.065,-0.019,0.017,0.012,0.014,0.017,0.032,0.023,0.069,0.015,0.011,0.006,0.008,0.004,0.007
4485,20,6,22,1990,-0.195,0.031,-0.038,0.038,-0.038,0.038,0.059,-0.036,0.026,0.01,0.044,0.051,0.024,0.02,0.043,0.008,0.034,0.021,0.011,0.008,0.006,0.007
4490,21,6,22,1990,-0.061,0.003,-0.017,-0.016,-0.017,-0.016,-0.016,0.022,0.001,0.019,0.01,0.018,0.035,0.039,0.05,0.044,0.012,0.038,0.021,0.015,0.019,0.002
4495,22,6,22,1990,-0.041,0.003,-0.107,0.033,-0.107,0.033,-0.045,-0.056,0.066,-0.013,0.007,0.012,0.012,0.014,0.031,0.019,0.003,0.009,0.013,0.027,0.102,0.006
4500,23,6,22,1990,0.286,0.007,0.195,0.013,0.195,0.013,0.018,0.076,0.012,0.054,0.009,0.04,0.026,0.038,0.033,0.043,0.015,0.035,0.016,0.043,0.099,0.018
4505,24,6,22,1990,-0.352,0.032,0.039,-0.208,0.039,-0.208,0.078,0.055,-0.092,-0.05,0.013,0.032,0.017,0.047,0.116,0.097,0.011,0.023,0.01,0.016,0.017,0.007
4510,25,6,22,1990,-0.046,0.017,-0.323,0.123,-0.323,0.123,-0.103,-0.087,-0.013,-0.006,0.006,0.015,0.023,0.022,0.014,0.052,0.006,0.012,0.012,0.018,0.007,0.01
4515,26,6,22,1990,0.42,0.027,0.162,0.048,0.162,0.048,0.018,-0.046,0.041,-0.012,0.023,0.026,0.001,0.015,0.037,0.002,0.023,0.02,0.014,0.003,0.029,0.005
4520,27,6,22,1990,-0.012,0.013,0.156,0.056,0.156,0.056,0.085,0.043,0.058,0.027,0.028,0.027,0.066,0.036,0.052,0.023,0.012,0.02,0.023,0.033,0.089,0.002
4525,28,6,22,1990,-0.563,0.012,-0.182,-0.168,-0.182,-0.168,-0.09,0.036,-0.102,0.019,0.014,0.025,0.01,0.064,0.032,0.033,0.005,0.004,0.009,0.019,0.008,0.051
4530,29,6,22,1990,0.666,0.013,0.211,0.104,0.211,0.104,0.112,0.045,0.031,-0.01,0.042,0.025,0.081,0.064,0.045,0.078,0.012,0.014,0.009,0.021,0.032,0.029
4535,30,6,22,1990,-0.712,0.014,-0.346,-0.052,-0.346,-0.052,-0.114,-0.075,-0.01,-0.021,0.001,0.019,0.012,0.034,0.041,0.039,0.013,0.014,0.018,0.022,0.012,0.007
4540,31,6,22,1990,0.759,0.006,0.333,0.036,0.333,0.036,0.081,0.063,0.009,-0.004,0.008,0.002,0.049,0.031,0.078,0.122,0.013,0.016,0.004,0.018,0.035,0.005
4545,32,6,22,1990,-0.699,0.008,-0.31,-0.022,-0.31,-0.022,-0.075,-0.091,-0.026,0.009,0.002,0.011,0.013,0.013,0.045,0.04,0.013,0.012,0.005,0.002,0.008,0.034
4550,33,6,22,1990,0.518,0.002,0.161,0.031,0.161,0.031,-0.023,0.018,-0.002,0.016,0.004,0.012,0.007,0.02,0.026,0.05,0.01,0.009,0.006,0.02,0.008,0.035
4555,34,6,22,1990,-0.145,0.013,-0.003,0.039,-0.003,0.039,0.046,-0.054,0.081,-0.028,0.02,0.009,0.026,0.009,0.037,0.01,0.021,0.004,0.025,0.023,0.059,0.009
4560,35,6,22,1990,-0.18,0.007,0.002,-0.14,0.002,-0.14,-0.062,0.056,-0.079,-0.008,0.004,0.01,0.004,0.031,0.013,0.043,0.002,0.004,0.007,0.014,0.017,0.01
4565,36,6,22,1990,0.213,0.01,-0.01,0.082,-0.01,0.082,0.018,-0.034,-0.001,-0.004,0.008,0.001,0.014,0.027,0.017,0.022,0.006,0.003,0.003,0.019,0.016,0.002
4570,37,6,22,1990,-0.106,0.008,-0.026,-0.006,-0.026,-0.006,-0.017,-0.025,-0.006,-0.005,0.004,0.008,0.005,0.008,0.013,0.009,0.003,0.002,0.008,0.011,0.008,0.006
4575,38,6,22,1990,0.153,0.002,0.044,0.083,0.044,0.083,-0.004,0.006,0.048,0.024,0.004,0.003,0.006,0.02,0.008,0.008,0.003,0.002,0.013,0.003,0.051,0.038
4580,39,6,22,1990,-0.231,0.005,0.039,-0.146,0.039,-0.146,0.04,0.001,-0.049,-0.025,0.002,0.008,0.01,0.012,0.046,0.012,0.005,0.001,0.009,0.004,0.004,0.013
4585,40,6,22,1990,0.193,0.013,-0.047,0.125,-0.047,0.125,-0.029,0.023,0.023,0.028,0.013,0.011,0.007,0.018,0.009,0.026,0.009,0.007,0.019,0.019,0.013,0.02
4590,41,6,22,1990,-0.223,0.005,-0.03,-0.107,-0.03,-0.107,-0.011,-0.025,-0.027,-0.029,0.009,0.014,0.005,0.003,0.004,0.013,0.005,0.007,0.004,0.005,0.005,0.005
4595,42,6,22,1990,0.556,0.054,0.222,0.148,0.222,0.148,0.105,0.081,0.046,0.046,0.047,0.044,0.043,0.044,0.033,0.023,0.029,0.026,0.025,0.024,0.006,0.013
4600,43,6,22,1990,-0.868,0.018,-0.294,-0.168,-0.294,-0.168,-0.066,-0.042,-0.044,-0.032,0.007,0.004,0.019,0.036,0.031,0.029,0.008,0.017,0.002,0.004,0.006,0.01
4605,44,6,22,1990,0.698,0.058,0.103,0.093,0.103,0.093,0.012,-0.017,0.014,0.003,0.027,0.017,0.016,0.013,0.026,0.022,0.018,0.017,0.01,0.009,0.002,0.008
4610,45,6,22,1990,-0.184,0.022,-0.041,0.089,-0.041,0.089,-0.046,0.0,-0.001,0.107,0.007,0.008,0.011,0.024,0.005,0.02,0.004,0.016,0.009,0.023,0.016,0.102
4615,46,6,22,1990,-0.091,0.011,0.079,-0.111,0.079,-0.111,0.005,0.028,0.035,-0.04,0.004,0.013,0.013,0.028,0.011,0.039,0.007,0.005,0.011,0.013,0.046,0.083
4620,47,6,22,1990,0.576,0.114,0.352,0.089,0.352,0.089,0.299,0.086,0.072,0.012,0.12,0.064,0.12,0.05,0.087,0.052,0.066,0.055,0.039,0.037,0.031,0.021
4665,0,1,23,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,1,1,23,2000,0.472,0.025,0.359,0.088,0.359,0.088,0.236,0.123,0.014,0.074,0.009,0.051,0.08,0.035,0.147,0.037,0.003,0.02,0.002,0.016,0.009,0.038
4675,2,1,23,2000,-0.819,0.007,-0.44,0.086,-0.44,0.086,-0.085,0.004,0.137,0.037,0.004,0.025,0.045,0.042,0.102,0.06,0.014,0.032,0.073,0.043,0.064,0.036
4680,3,1,23,2000,0.21,0.062,0.113,-0.312,0.113,-0.312,-0.09,0.122,-0.1,-0.038,0.016,0.036,0.012,0.061,0.033,0.152,0.016,0.028,0.021,0.037,0.014,0.008
4685,4,1,23,2000,0.556,0.023,0.175,0.221,0.175,0.221,0.2,0.007,0.056,0.027,0.032,0.044,0.079,0.082,0.15,0.13,0.04,0.037,0.022,0.035,0.045,0.028
4690,5,1,23,2000,-0.215,0.095,-0.042,0.151,-0.042,0.151,-0.129,0.294,0.198,0.036,0.045,0.116,0.043,0.142,0.044,0.292,0.029,0.035,0.129,0.026,0.147,0.075
4695,6,1,23,2000,-0.6,0.02,-0.238,-0.178,-0.238,-0.178,-0.05,-0.023,-0.101,0.157,0.02,0.044,0.034,0.174,0.028,0.309,0.048,0.07,0.036,0.103,0.12,0.12
4700,7,1,23,2000,0.105,0.012,-0.039,-0.264,-0.039,-0.264,0.103,-0.215,-0.112,-0.096,0.018,0.009,0.09,0.104,0.077,0.199,0.016,0.008,0.032,0.093,0.044,0.096
4710,9,1,23,2000,6.006,0.447,2.309,2.959,2.309,2.959,1.276,0.921,1.465,1.286,0.458,0.435,0.499,0.401,0.504,0.397,0.5,0.489,0.528,0.5,0.529,0.494
4715,10,1,23,2000,-15.735,0.04,-4.554,-5.506,-4.554,-5.506,-1.311,-1.046,-1.511,-1.244,0.023,0.068,0.016,0.105,0.111,0.014,0.031,0.029,0.007,0.044,0.008,0.166
4720,11,1,23,2000,14.864,0.019,2.307,2.518,2.307,2.518,-0.059,0.009,-0.036,-0.201,0.01,0.015,0.036,0.034,0.045,0.147,0.005,0.006,0.002,0.013,0.003,0.019
4725,12,1,23,2000,-4.374,0.051,0.046,0.373,0.046,0.373,0.099,-0.103,0.004,0.132,0.037,0.015,0.086,0.018,0.067,0.06,0.007,0.012,0.004,0.036,0.003,0.122
4730,13,1,23,2000,-0.483,0.035,0.142,-0.19,0.142,-0.19,0.003,0.135,0.015,-0.069,0.029,0.048,0.07,0.081,0.094,0.099,0.018,0.021,0.01,0.023,0.001,0.057
4735,14,1,23,2000,0.078,0.015,0.038,0.012,0.038,0.012,0.011,0.165,0.034,-0.076,0.063,0.031,0.078,0.14,0.063,0.222,0.031,0.006,0.026,0.006,0.006,0.013
4740,15,1,23,2000,-0.717,0.017,-0.65,-0.019,-0.65,-0.019,-0.147,-0.327,-0.056,-0.005,0.01,0.019,0.031,0.028,0.016,0.019,0.001,0.01,0.004,0.008,0.002,0.002
4745,16,1,23,2000,1.652,0.018,0.884,0.098,0.884,0.098,0.269,0.141,0.024,0.013,0.042,0.01,0.131,0.06,0.153,0.137,0.007,0.018,0.015,0.013,0.009,0.002
4750,17,1,23,2000,-1.885,0.011,-0.821,-0.075,-0.821,-0.075,-0.266,-0.145,-0.014,-0.024,0.005,0.013,0.016,0.025,0.039,0.024,0.003,0.002,0.01,0.004,0.004,0.003
4755,18,1,23,2000,1.847,0.059,0.659,0.244,0.659,0.244,0.137,0.111,0.129,0.077,0.057,0.043,0.073,0.064,0.067,0.066,0.027,0.038,0.075,0.042,0.044,0.006
4760,19,1,23,2000,-1.87,0.006,-0.521,-0.393,-0.521,-0.393,-0.139,-0.134,-0.117,-0.07,0.008,0.018,0.021,0.018,0.029,0.003,0.005,0.005,0.007,0.008,0.017,0.003
4765,20,1,23,2000,1.809,0.07,0.545,0.286,0.545,0.286,0.119,0.153,0.033,0.066,0.069,0.072,0.105,0.11,0.003,0.01,0.039,0.04,0.02,0.038,0.003,0.004
4770,21,1,23,2000,-0.939,0.031,0.064,-0.133,0.064,-0.133,0.207,0.129,0.029,-0.063,0.04,0.031,0.134,0.105,0.21,0.185,0.013,0.007,0.045,0.005,0.033,0.007
4775,22,1,23,2000,-0.396,0.047,-0.695,0.214,-0.695,0.214,-0.101,-0.258,-0.001,0.181,0.011,0.037,0.107,0.004,0.165,0.022,0.042,0.047,0.032,0.07,0.016,0.083
4780,23,1,23,2000,0.745,0.005,0.422,-0.116,0.422,-0.116,-0.063,0.126,-0.021,0.085,0.022,0.02,0.069,0.066,0.129,0.103,0.021,0.027,0.024,0.098,0.024,0.16
4785,24,1,23,2000,-0.734,0.03,-0.285,-0.168,-0.285,-0.168,-0.163,-0.059,-0.042,-0.062,0.022,0.034,0.01,0.023,0.025,0.073,0.012,0.022,0.009,0.078,0.006,0.123
4790,25,1,23,2000,1.069,0.018,0.527,0.101,0.527,0.101,-0.011,0.316,0.021,-0.024,0.018,0.031,0.014,0.176,0.014,0.239,0.02,0.018,0.024,0.075,0.004,0.106
4795,26,1,23,2000,-1.296,0.007,-0.665,0.008,-0.665,0.008,0.022,-0.382,-0.02,0.025,0.016,0.004,0.018,0.045,0.034,0.015,0.014,0.024,0.012,0.108,0.002,0.092
4800,27,1,23,2000,1.167,0.02,0.457,0.04,0.457,0.04,-0.026,0.123,-0.017,0.062,0.011,0.01,0.009,0.077,0.022,0.1,0.005,0.008,0.003,0.146,0.003,0.132
4805,28,1,23,2000,-0.735,0.016,-0.084,-0.15,-0.084,-0.15,0.09,-0.077,0.006,-0.111,0.022,0.012,0.033,0.062,0.077,0.036,0.01,0.008,0.006,0.085,0.001,0.082
4810,29,1,23,2000,0.505,0.015,-0.033,0.305,-0.033,0.305,-0.058,0.038,0.019,0.181,0.015,0.01,0.022,0.051,0.037,0.087,0.026,0.035,0.009,0.173,0.001,0.148
4815,30,1,23,2000,-0.399,0.059,0.215,-0.386,0.215,-0.386,0.084,0.111,0.041,-0.227,0.075,0.073,0.054,0.076,0.029,0.11,0.048,0.059,0.025,0.041,0.004,0.029
4820,31,1,23,2000,-0.059,0.05,-0.424,0.203,-0.424,0.203,-0.036,-0.193,0.102,-0.085,0.044,0.034,0.043,0.02,0.035,0.012,0.038,0.002,0.055,0.017,0.086,0.025
4825,32,1,23,2000,0.624,0.044,0.323,0.086,0.323,0.086,0.056,0.038,0.071,0.032,0.048,0.033,0.07,0.029,0.06,0.042,0.048,0.046,0.085,0.021,0.117,0.009
4830,33,1,23,2000,-1.148,0.007,-0.327,-0.375,-0.327,-0.375,-0.145,-0.088,-0.216,-0.056,0.01,0.005,0.012,0.001,0.011,0.01,0.005,0.009,0.012,0.006,0.017,0.005
4835,34,1,23,2000,1.431,0.037,0.347,0.352,0.347,0.352,0.026,0.088,0.082,-0.002,0.016,0.017,0.027,0.043,0.016,0.044,0.02,0.009,0.036,0.008,0.06,0.001
4840,35,1,23,2000,-0.37,0.042,0.26,0.064,0.26,0.064,0.239,0.135,0.078,0.066,0.038,0.03,0.097,0.07,0.163,0.139,0.033,0.034,0.061,0.022,0.1,0.028
4845,36,1,23,2000,-1.036,0.086,-0.417,-0.339,-0.417,-0.339,-0.063,0.02,-0.157,-0.038,0.038,0.038,0.026,0.059,0.171,0.162,0.013,0.016,0.006,0.023,0.018,0.007
4850,37,1,23,2000,1.05,0.036,0.07,0.274,0.07,0.274,-0.03,0.057,-0.007,0.086,0.032,0.062,0.077,0.138,0.096,0.116,0.014,0.032,0.006,0.029,0.01,0.071
4855,38,1,23,2000,-0.547,0.03,-0.06,-0.137,-0.06,-0.137,0.133,-0.166,0.023,-0.081,0.038,0.04,0.063,0.066,0.237,0.044,0.029,0.023,0.018,0.013,0.006,0.015
4860,39,1,23,2000,0.525,0.064,0.123,0.171,0.123,0.171,0.04,0.05,0.04,0.073,0.059,0.05,0.128,0.063,0.191,0.087,0.036,0.04,0.028,0.031,0.029,0.053
4865,40,1,23,2000,-0.765,0.028,-0.311,-0.124,-0.311,-0.124,-0.129,-0.092,-0.022,0.011,0.059,0.053,0.086,0.036,0.104,0.019,0.04,0.041,0.028,0.044,0.003,0.05
4870,41,1,23,2000,0.815,0.046,0.144,0.218,0.144,0.218,-0.098,0.021,0.217,-0.01,0.055,0.041,0.048,0.032,0.048,0.056,0.056,0.033,0.115,0.042,0.117,0.05
