frame_timestamp_global,frame_timestamp_local,i_entity,label,state_left_arm_up,state_left_arm_down,state_left_leg_up,state_left_leg_down,state_right_arm_up,state_right_arm_down,state_right_leg_up,state_right_leg_down,state_jump,state_duck
2335,34,25,1980,1,1,0,0,1,1,0,0,0,1
2340,35,25,1980,0,0,1,1,1,1,0,0,0,1
2345,36,25,1980,1,1,0,0,1,1,0,0,0,1
2350,37,25,1980,1,1,1,1,1,1,0,0,0,1
2355,38,25,1980,1,1,0,0,0,0,1,1,0,1
2360,39,25,1980,1,1,0,0,0,0,0,0,0,1
2365,40,25,1980,1,1,1,1,1,1,1,1,0,0
2370,41,25,1980,0,0,0,0,1,1,1,1,0,1
2375,42,25,1980,0,0,0,0,0,0,1,1,0,0
2380,43,25,1980,0,0,0,0,0,0,1,1,0,1
2385,44,25,1980,0,0,0,0,0,0,0,0,0,1
2390,45,25,1980,0,0,0,0,0,0,0,0,0,1
2420,0,26,1980,1,1,0,0,1,1,0,0,0,1
2425,1,26,1980,0,0,0,0,1,1,0,0,0,1
2430,2,26,1980,0,0,0,0,1,1,0,0,0,1
2435,3,26,1980,0,0,0,0,1,1,0,0,0,1
2440,4,26,1980,0,0,0,0,1,1,0,0,0,0
2445,5,26,1980,0,0,0,0,1,1,0,0,0,1
2450,6,26,1980,0,0,0,0,0,0,0,0,0,0
2455,7,26,1980,0,0,0,0,0,0,0,0,0,1
2460,8,26,1980,0,0,0,0,1,1,0,0,0,1
2465,9,26,1980,0,0,0,0,0,0,0,0,0,1
2470,10,26,1980,0,0,0,0,0,0,0,0,0,1
2475,11,26,1980,0,0,0,0,0,0,0,0,0,1
2480,12,26,1980,0,0,0,0,0,0,0,0,0,1
2485,13,26,1980,0,0,0,0,0,0,0,0,0,1
2490,14,26,1980,1,1,1,1,0,0,0,0,0,1
2495,15,26,1980,0,0,0,0,0,0,0,0,0,1
2500,16,26,1980,0,0,0,0,0,0,0,0,0,1
2505,17,26,1980,0,0,0,0,0,0,0,0,0,1
2510,18,26,1980,0,0,0,0,0,0,0,0,0,1
2515,19,26,1980,0,0,0,0,0,0,1,1,0,1
2520,20,26,1980,0,0,0,0,0,0,0,0,0,1
2525,21,26,1980,0,0,0,0,0,0,0,0,0,1
2530,22,26,1980,0,0,0,0,0,0,0,0,0,1
2535,23,26,1980,0,0,0,0,0,0,0,0,0,1
2540,24,26,1980,0,0,0,0,0,0,0,0,0,1
2545,25,26,1980,0,0,0,0,0,0,0,0,0,1
2550,26,26,1980,0,0,0,0,0,0,0,0,0,1
2555,27,26,1980,0,0,1,1,0,0,0,0,0,1
2560,28,26,1980,0,0,0,0,0,0,0,0,0,1
2565,29,26,1980,0,0,0,0,0,0,0,0,0,1
2570,30,26,1980,0,0,0,0,0,0,0,0,0,1
2575,31,26,1980,0,0,0,0,0,0,0,0,0,1
2580,32,26,1980,0,0,0,0,0,0,0,0,0,1
2585,33,26,1980,0,0,1,1,0,0,0,0,1,1
2590,34,26,1980,0,0,1,1,0,0,0,0,0,1
2595,35,26,1980,0,0,0,0,0,0,0,0,0,1
2600,36,26,1980,0,0,0,0,0,0,0,0,0,1
2605,37,26,1980,0,0,0,0,0,0,0,0,0,1
2610,38,26,1980,0,0,0,0,0,0,0,0,0,1
2615,39,26,1980,0,0,0,0,0,0,0,0,0,1
2620,40,26,1980,1,1,0,0,1,1,1,1,0,1
2625,41,26,1980,1,1,1,1,1,1,1,1,0,1
2630,42,26,1980,1,1,0,0,1,1,0,0,0,1
2635,43,26,1980,1,1,0,0,1,1,0,0,0,1
2640,44,26,1980,1,1,0,0,1,1,0,0,0,1
2645,45,26,1980,1,1,0,0,0,0,0,0,0,1
2650,46,26,1980,1,1,0,0,1,1,0,0,0,1
2655,47,26,1980,0,0,0,0,0,0,0,0,0,1
2660,48,26,1980,0,0,0,0,0,0,0,0,0,1
2665,49,26,1980,1,1,1,1,1,1,0,0,0,1
2670,50,26,1980,1,1,1,1,1,1,0,0,1,1
2675,51,26,1980,1,1,0,0,1,1,0,0,0,1
2680,52,26,1980,0,0,0,0,1,1,1,1,1,1
2710,0,27,1980,0,0,0,0,0,0,1,1,1,1
2715,1,27,1980,0,0,0,0,0,0,0,0,0,1
2720,2,27,1980,0,0,0,0,0,0,0,0,0,1
2725,3,27,1980,0,0,0,0,0,0,0,0,0,1
2730,4,27,1980,0,0,0,0,0,0,0,0,0,1
2735,5,27,1980,0,0,0,0,0,0,0,0,0,1
2740,6,27,1980,1,1,0,0,1,1,1,1,0,1
2745,7,27,1980,1,1,0,0,1,1,1,1,0,1
2750,8,27,1980,1,1,1,1,1,1,1,1,0,1
2755,9,27,1980,1,1,0,0,1,1,0,0,0,1
2760,10,27,1980,1,1,0,0,1,1,0,0,0,1
2765,11,27,1980,1,1,0,0,1,1,0,0,0,1
2770,12,27,1980,1,1,0,0,1,1,0,0,0,1
2775,13,27,1980,1,1,0,0,1,1,0,0,0,1
2780,14,27,1980,1,1,0,0,1,1,0,0,0,1
2785,15,27,1980,1,1,0,0,1,1,0,0,0,1
2790,16,27,1980,1,1,0,0,1,1,0,0,0,1
2795,17,27,1980,1,1,0,0,1,1,0,0,0,1
2800,18,27,1980,1,1,0,0,1,1,0,0,0,1
2805,19,27,1980,1,1,0,0,1,1,0,0,0,1
2810,20,27,1980,1,1,0,0,1,1,0,0,0,1
2815,21,27,1980,1,1,0,0,1,1,1,1,0,1
2820,22,27,1980,1,1,0,0,1,1,1,1,0,1
2825,23,27,1980,1,1,0,0,1,1,0,0,0,1
2830,24,27,1980,1,1,0,0,1,1,0,0,0,1
2835,25,27,1980,0,0,0,0,0,0,0,0,0,1
2840,26,27,1980,0,0,0,0,0,0,0,0,0,1
2845,27,27,1980,0,0,0,0,0,0,0,0,0,1
2850,28,27,1980,0,0,0,0,0,0,0,0,0,1
2855,29,27,1980,0,0,1,1,0,0,0,0,0,1
2860,30,27,1980,0,0,0,0,0,0,0,0,0,1
2865,31,27,1980,0,0,0,0,0,0,0,0,0,1
2870,32,27,1980,0,0,0,0,0,0,0,0,0,1
2875,33,27,1980,0,0,1,1,0,0,0,0,0,1
2880,34,27,1980,0,0,0,0,0,0,0,0,0,1
2885,35,27,1980,0,0,0,0,0,0,0,0,0,1
2890,36,27,1980,0,0,0,0,0,0,0,0,0,1
2895,37,27,1980,0,0,0,0,0,0,0,0,0,1
2900,38,27,1980,0,0,0,0,0,0,0,0,0,1
2905,39,27,1980,1,1,1,1,0,0,0,0,0,1
2910,40,27,1980,0,0,1,1,0,0,0,0,0,1
2915,41,27,1980,0,0,0,0,0,0,0,0,0,1
2920,42,27,1980,0,0,0,0,0,0,0,0,1,1
2925,43,27,1980,0,0,0,0,0,0,0,0,0,1
2930,44,27,1980,0,0,0,0,0,0,0,0,1,1
3345,0,28,1990,0,0,0,0,0,0,0,0,0,1
3350,1,28,1990,0,0,0,0,0,0,0,0,0,1
3355,2,28,1990,0,0,1,1,0,0,0,0,0,1
3360,3,28,1990,0,0,0,0,1,1,0,0,0,1
3370,5,28,1990,0,0,1,1,0,0,1,1,0,1
3375,6,28,1990,0,0,0,0,0,0,0,0,0,1
3380,7,28,1990,1,1,0,0,1,1,0,0,0,1
3385,8,28,1990,0,0,0,0,1,1,0,0,0,1
3390,9,28,1990,0,0,1,1,0,0,0,0,0,1
3425,0,29,1990,1,1,0,0,1,1,1,1,0,1
3430,1,29,1990,1,1,0,0,1,1,1,1,0,1
3435,2,29,1990,0,0,0,0,1,1,0,0,0,1
3440,3,29,1990,1,1,0,0,1,1,0,0,0,1
3445,4,29,1990,0,0,0,0,0,0,1,1,0,1
3450,5,29,1990,0,0,0,0,0,0,0,0,0,1
3455,6,29,1990,0,0,0,0,1,1,0,0,0,1
3460,7,29,1990,0,0,0,0,1,1,0,0,0,1
3465,8,29,1990,1,1,0,0,0,0,0,0,0,1
3470,9,29,1990,1,1,0,0,0,0,0,0,0,1
3475,10,29,1990,1,1,0,0,0,0,0,0,0,1
3480,11,29,1990,1,1,0,0,0,0,0,0,0,1
3485,12,29,1990,1,1,0,0,0,0,0,0,0,1
3490,13,29,1990,1,1,0,0,0,0,0,0,0,1
3495,14,29,1990,1,1,0,0,0,0,0,0,0,1
3500,15,29,1990,1,1,0,0,0,0,0,0,0,1
3505,16,29,1990,1,1,0,0,0,0,0,0,0,1
3510,17,29,1990,0,0,0,0,0,0,0,0,0,1
3515,18,29,1990,0,0,0,0,0,0,1,1,0,1
3520,19,29,1990,0,0,0,0,0,0,0,0,0,1
3525,20,29,1990,0,0,0,0,0,0,0,0,0,1
3530,21,29,1990,1,1,0,0,0,0,0,0,0,1
3535,22,29,1990,1,1,0,0,0,0,0,0,0,1
3540,23,29,1990,1,1,0,0,0,0,0,0,0,1
3545,24,29,1990,1,1,0,0,0,0,0,0,0,1
3550,25,29,1990,1,1,1,1,1,1,0,0,0,1
3555,26,29,1990,1,1,1,1,1,1,0,0,0,1
3560,27,29,1990,1,1,0,0,1,1,0,0,0,1
3565,28,29,1990,1,1,0,0,1,1,0,0,0,1
3570,29,29,1990,1,1,0,0,1,1,0,0,0,1
3575,30,29,1990,0,0,0,0,1,1,0,0,0,1
3580,31,29,1990,1,1,0,0,1,1,0,0,0,1
3585,32,29,1990,1,1,0,0,1,1,0,0,0,1
3590,33,29,1990,0,0,0,0,0,0,0,0,0,1
3595,34,29,1990,0,0,0,0,0,0,0,0,0,1
3600,35,29,1990,1,1,0,0,0,0,0,0,0,1
3625,0,30,1990,1,1,0,0,1,1,0,0,0,1
3630,1,30,1990,1,1,0,0,1,1,0,0,0,1
3635,2,30,1990,1,1,0,0,1,1,0,0,0,1
3640,3,30,1990,1,1,0,0,1,1,0,0,0,1
3645,4,30,1990,1,1,0,0,1,1,0,0,0,1
3650,5,30,1990,1,1,0,0,1,1,0,0,0,1
3655,6,30,1990,1,1,0,0,1,1,0,0,0,1
3660,7,30,1990,1,1,0,0,1,1,0,0,0,1
3665,8,30,1990,1,1,0,0,1,1,0,0,0,1
3670,9,30,1990,1,1,0,0,1,1,0,0,0,1
3675,10,30,1990,1,1,0,0,1,1,0,0,0,1
3680,11,30,1990,0,0,0,0,0,0,0,0,0,1
3685,12,30,1990,0,0,0,0,0,0,0,0,0,1
3690,13,30,1990,0,0,0,0,0,0,0,0,0,1
3695,14,30,1990,0,0,0,0,0,0,0,0,0,1
3700,15,30,1990,1,1,0,0,0,0,0,0,0,1
3705,16,30,1990,0,0,0,0,1,1,0,0,0,1
3710,17,30,1990,0,0,0,0,1,1,0,0,0,1
3715,18,30,1990,0,0,0,0,1,1,0,0,0,1
3720,19,30,1990,1,1,0,0,1,1,0,0,0,1
3725,20,30,1990,1,1,0,0,0,0,0,0,0,1
3730,21,30,1990,1,1,0,0,1,1,0,0,0,1
3735,22,30,1990,1,1,0,0,1,1,0,0,0,1
3740,23,30,1990,1,1,0,0,0,0,0,0,0,1
3745,24,30,1990,0,0,0,0,0,0,0,0,0,1
3750,25,30,1990,1,1,0,0,1,1,0,0,0,1
3755,26,30,1990,0,0,0,0,0,0,0,0,0,1
3765,28,30,1990,0,0,0,0,0,0,0,0,0,1
3770,29,30,1990,1,1,0,0,1,1,0,0,0,1
3775,30,30,1990,1,1,0,0,1,1,0,0,0,1
3780,31,30,1990,1,1,0,0,1,1,0,0,0,1
3785,32,30,1990,1,1,0,0,1,1,0,0,0,1
3790,33,30,1990,1,1,0,0,1,1,0,0,0,1
3795,34,30,1990,1,1,0,0,1,1,0,0,1,1
3800,35,30,1990,1,1,0,0,1,1,0,0,0,1
3805,36,30,1990,1,1,0,0,1,1,0,0,0,1
3810,37,30,1990,1,1,0,0,1,1,0,0,0,1
3815,38,30,1990,0,0,0,0,0,0,0,0,0,1
3820,39,30,1990,1,1,0,0,0,0,0,0,0,1
3825,40,30,1990,1,1,0,0,0,0,0,0,0,1
3830,41,30,1990,1,1,0,0,1,1,0,0,0,1
3835,42,30,1990,1,1,0,0,1,1,0,0,0,1
3840,43,30,1990,1,1,0,0,1,1,0,0,0,1
3845,44,30,1990,1,1,0,0,1,1,0,0,0,1
3850,45,30,1990,1,1,0,0,1,1,0,0,0,1
3855,46,30,1990,1,1,1,1,1,1,0,0,0,1
3860,47,30,1990,1,1,1,1,1,1,1,1,0,1
3865,48,30,1990,1,1,1,1,1,1,1,1,0,1
3870,49,30,1990,1,1,0,0,1,1,1,1,0,1
3875,50,30,1990,1,1,0,0,1,1,1,1,0,1
3910,0,31,1990,1,1,0,0,1,1,1,1,0,1
3915,1,31,1990,1,1,0,0,1,1,1,1,0,1
3920,2,31,1990,1,1,0,0,1,1,0,0,0,1
3925,3,31,1990,1,1,0,0,0,0,0,0,0,1
3930,4,31,1990,1,1,0,0,0,0,0,0,0,1
3935,5,31,1990,0,0,1,1,1,1,0,0,0,1
3940,6,31,1990,0,0,0,0,1,1,0,0,0,1
3945,7,31,1990,0,0,0,0,1,1,0,0,0,1
3950,8,31,1990,1,1,0,0,0,0,0,0,0,1
3955,9,31,1990,0,0,0,0,1,1,0,0,0,1
3960,10,31,1990,0,0,0,0,0,0,0,0,0,1
3965,11,31,1990,0,0,0,0,0,0,0,0,0,1
3970,12,31,1990,1,1,0,0,0,0,0,0,0,1
3975,13,31,1990,1,1,0,0,1,1,0,0,0,1
3980,14,31,1990,1,1,0,0,1,1,0,0,0,1
3985,15,31,1990,0,0,0,0,0,0,0,0,0,1
3990,16,31,1990,0,0,0,0,1,1,0,0,0,1
3995,17,31,1990,1,1,0,0,1,1,0,0,0,1
4000,18,31,1990,0,0,0,0,0,0,0,0,0,1
4005,19,31,1990,1,1,0,0,0,0,0,0,0,1
4010,20,31,1990,1,1,0,0,1,1,0,0,0,1
4015,21,31,1990,0,0,0,0,0,0,0,0,0,1
4020,22,31,1990,1,1,0,0,0,0,0,0,0,1
4025,23,31,1990,1,1,0,0,1,1,0,0,0,1
4030,24,31,1990,0,0,0,0,1,1,0,0,0,1
4035,25,31,1990,0,0,0,0,1,1,0,0,0,1
4040,26,31,1990,1,1,0,0,1,1,0,0,0,1
4045,27,31,1990,0,0,0,0,0,0,0,0,0,1
4050,28,31,1990,0,0,0,0,0,0,0,0,0,1
4055,29,31,1990,1,1,0,0,1,1,0,0,0,1
4060,30,31,1990,0,0,0,0,1,1,0,0,0,1
4065,31,31,1990,0,0,0,0,0,0,0,0,0,1
4070,32,31,1990,1,1,0,0,1,1,0,0,0,1
4075,33,31,1990,1,1,0,0,1,1,0,0,0,1
4080,34,31,1990,1,1,0,0,1,1,0,0,0,1
4110,0,32,1990,0,0,0,0,1,1,0,0,0,1
4115,1,32,1990,1,1,0,0,1,1,0,0,0,1
4120,2,32,1990,1,1,0,0,1,1,0,0,0,1
4125,3,32,1990,1,1,0,0,1,1,0,0,0,1
4130,4,32,1990,1,1,0,0,1,1,0,0,0,1
4135,5,32,1990,1,1,0,0,1,1,0,0,0,1
4140,6,32,1990,1,1,0,0,1,1,0,0,0,1
4145,7,32,1990,1,1,0,0,0,0,0,0,1,1
4150,8,32,1990,1,1,0,0,1,1,0,0,0,1
4155,9,32,1990,1,1,0,0,1,1,0,0,0,1
4160,10,32,1990,1,1,0,0,1,1,0,0,0,1
4165,11,32,1990,1,1,0,0,1,1,0,0,0,1
4170,12,32,1990,1,1,0,0,1,1,0,0,0,1
4175,13,32,1990,1,1,0,0,1,1,0,0,0,1
4180,14,32,1990,1,1,0,0,1,1,0,0,0,1
4185,15,32,1990,1,1,0,0,1,1,0,0,0,1
4190,16,32,1990,1,1,0,0,1,1,0,0,0,1
4195,17,32,1990,0,0,0,0,1,1,0,0,0,1
4200,18,32,1990,1,1,0,0,1,1,0,0,0,1
4205,19,32,1990,1,1,0,0,0,0,1,1,0,1
4210,20,32,1990,0,0,0,0,1,1,0,0,0,1
4215,21,32,1990,1,1,1,1,1,1,0,0,0,1
4220,22,32,1990,0,0,0,0,0,0,0,0,0,1
4225,23,32,1990,1,1,0,0,0,0,0,0,0,1
4230,24,32,1990,1,1,0,0,1,1,0,0,0,1
4235,25,32,1990,0,0,1,1,0,0,0,0,0,1
4240,26,32,1990,1,1,0,0,1,1,0,0,0,1
4245,27,32,1990,1,1,1,1,1,1,0,0,0,1
4250,28,32,1990,0,0,0,0,0,0,0,0,0,1
4255,29,32,1990,1,1,1,1,1,1,0,0,0,1
4260,30,32,1990,0,0,0,0,1,1,0,0,0,1
4265,31,32,1990,0,0,0,0,0,0,0,0,0,1
4270,32,32,1990,1,1,1,1,1,1,0,0,0,1
4275,33,32,1990,0,0,1,1,0,0,0,0,0,1
4280,34,32,1990,1,1,0,0,1,1,0,0,0,1
4285,35,32,1990,1,1,0,0,1,1,0,0,0,1
4290,36,32,1990,0,0,0,0,0,0,0,0,0,1
4295,37,32,1990,1,1,0,0,1,1,0,0,0,1
4300,38,32,1990,1,1,0,0,1,1,0,0,0,1
4305,39,32,1990,1,1,0,0,1,1,0,0,0,1
4310,40,32,1990,1,1,0,0,1,1,0,0,0,1
4315,41,32,1990,1,1,0,0,0,0,0,0,0,1
4320,42,32,1990,1,1,0,0,0,0,0,0,0,1
4325,43,32,1990,0,0,0,0,0,0,0,0,0,1
4330,44,32,1990,0,0,0,0,0,0,1,1,0,1
4335,45,32,1990,1,1,0,0,0,0,1,1,0,0
4350,48,32,1990,1,1,1,1,1,1,1,1,0,1
4355,49,32,1990,1,1,0,0,1,1,1,1,0,0
4385,0,33,1990,1,1,0,0,1,1,0,0,0,1
4390,1,33,1990,1,1,0,0,1,1,0,0,0,1
4395,2,33,1990,1,1,0,0,1,1,0,0,0,1
4400,3,33,1990,1,1,0,0,1,1,0,0,0,1
4405,4,33,1990,1,1,0,0,1,1,0,0,0,1
4410,5,33,1990,1,1,0,0,0,0,0,0,0,1
4415,6,33,1990,0,0,0,0,1,1,1,1,0,1
4420,7,33,1990,0,0,0,0,1,1,0,0,0,1
4425,8,33,1990,0,0,0,0,1,1,0,0,0,1
4430,9,33,1990,0,0,1,1,1,1,0,0,0,1
4435,10,33,1990,1,1,0,0,1,1,0,0,0,1
4440,11,33,1990,1,1,0,0,0,0,0,0,0,1
4445,12,33,1990,1,1,1,1,1,1,1,1,0,1
4450,13,33,1990,1,1,0,0,0,0,0,0,0,1
4455,14,33,1990,0,0,0,0,1,1,1,1,0,1
4460,15,33,1990,0,0,0,0,1,1,0,0,0,1
4465,16,33,1990,1,1,0,0,0,0,0,0,0,1
4470,17,33,1990,1,1,0,0,0,0,1,1,0,1
4475,18,33,1990,1,1,0,0,1,1,1,1,0,1
4480,19,33,1990,1,1,0,0,1,1,0,0,0,1
4485,20,33,1990,0,0,1,1,1,1,0,0,0,1
4490,21,33,1990,1,1,0,0,1,1,0,0,0,1
4495,22,33,1990,1,1,0,0,1,1,0,0,0,1
4500,23,33,1990,1,1,0,0,1,1,1,1,0,1
4505,24,33,1990,1,1,0,0,1,1,0,0,0,1
4510,25,33,1990,1,1,0,0,1,1,0,0,0,1
4515,26,33,1990,1,1,0,0,1,1,0,0,0,1
4520,27,33,1990,1,1,0,0,1,1,0,0,0,1
4525,28,33,1990,1,1,0,0,1,1,0,0,0,1
4530,29,33,1990,0,0,0,0,1,1,1,1,0,1
4535,30,33,1990,0,0,0,0,1,1,0,0,0,1
4540,31,33,1990,0,0,0,0,1,1,0,0,0,1
4545,32,33,1990,0,0,0,0,1,1,0,0,0,1
4550,33,33,1990,0,0,0,0,1,1,0,0,0,1
4555,34,33,1990,0,0,0,0,1,1,0,0,0,1
4560,35,33,1990,0,0,0,0,1,1,1,1,0,1
4565,36,33,1990,0,0,0,0,1,1,0,0,0,1
4570,37,33,1990,0,0,0,0,1,1,0,0,0,1
4575,38,33,1990,0,0,0,0,1,1,0,0,0,1
4580,39,33,1990,0,0,0,0,1,1,0,0,0,1
4585,40,33,1990,0,0,0,0,0,0,0,0,0,1
4590,41,33,1990,0,0,0,0,0,0,0,0,0,1
4595,42,33,1990,0,0,0,0,0,0,0,0,0,1
4600,43,33,1990,1,1,0,0,0,0,0,0,0,1
4605,44,33,1990,0,0,0,0,1,1,0,0,0,1
4610,45,33,1990,0,0,0,0,1,1,0,0,0,1
4615,46,33,1990,0,0,0,0,0,0,0,0,0,1
4620,47,33,1990,0,0,0,0,1,1,0,0,0,1
2960,0,34,1990,0,0,1,1,0,0,0,0,0,1
2965,1,34,1990,0,0,1,1,0,0,1,1,0,1
2970,2,34,1990,0,0,1,1,0,0,0,0,0,1
2975,3,34,1990,0,0,0,0,0,0,0,0,1,1
2980,4,34,1990,0,0,1,1,0,0,0,0,0,1
2985,5,34,1990,1,1,0,0,1,1,1,1,0,1
2990,6,34,1990,0,0,0,0,0,0,0,0,0,1
2995,7,34,1990,1,1,0,0,1,1,0,0,0,1
3000,8,34,1990,0,0,0,0,0,0,0,0,1,1
3005,9,34,1990,1,1,0,0,1,1,0,0,0,1
3010,10,34,1990,0,0,0,0,0,0,0,0,0,1
3015,11,34,1990,0,0,0,0,0,0,0,0,0,1
3020,12,34,1990,1,1,0,0,1,1,0,0,0,1
3025,13,34,1990,1,1,0,0,1,1,0,0,0,1
3030,14,34,1990,1,1,0,0,1,1,0,0,0,1
3035,15,34,1990,1,1,0,0,0,0,0,0,0,1
3040,16,34,1990,0,0,0,0,0,0,0,0,0,1
3045,17,34,1990,0,0,1,1,0,0,1,1,0,1
3050,18,34,1990,0,0,0,0,0,0,1,1,0,1
3055,19,34,1990,0,0,0,0,0,0,0,0,0,1
3060,20,34,1990,0,0,0,0,0,0,0,0,0,1
3065,21,34,1990,1,1,0,0,1,1,0,0,0,1
3070,22,34,1990,0,0,0,0,1,1,0,0,0,1
3075,23,34,1990,0,0,0,0,0,0,0,0,0,1
3080,24,34,1990,1,1,0,0,0,0,0,0,0,1
3085,25,34,1990,0,0,0,0,0,0,0,0,0,1
3090,26,34,1990,1,1,0,0,1,1,0,0,0,1
3095,27,34,1990,0,0,0,0,0,0,0,0,0,1
3100,28,34,1990,0,0,0,0,0,0,0,0,0,1
3105,29,34,1990,1,1,0,0,1,1,0,0,0,1
3110,30,34,1990,0,0,0,0,0,0,0,0,0,1
3115,31,34,1990,1,1,0,0,0,0,1,1,0,1
3120,32,34,1990,1,1,0,0,0,0,0,0,0,1
3125,33,34,1990,0,0,0,0,0,0,0,0,0,1
3130,34,34,1990,0,0,0,0,0,0,0,0,0,1
3135,35,34,1990,0,0,0,0,1,1,0,0,0,1
3140,36,34,1990,0,0,0,0,0,0,0,0,0,1
3145,37,34,1990,0,0,0,0,0,0,0,0,0,1
3150,38,34,1990,1,1,0,0,0,0,0,0,0,1
3155,39,34,1990,0,0,0,0,0,0,0,0,0,1
3180,0,35,1990,0,0,0,0,0,0,0,0,0,1
3185,1,35,1990,0,0,0,0,0,0,0,0,0,1
3190,2,35,1990,1,1,0,0,0,0,0,0,0,1
3195,3,35,1990,1,1,0,0,0,0,0,0,0,1
3200,4,35,1990,1,1,0,0,0,0,0,0,0,1
3205,5,35,1990,1,1,0,0,1,1,0,0,0,1
3210,6,35,1990,1,1,0,0,1,1,0,0,0,1
3215,7,35,1990,1,1,0,0,1,1,0,0,0,1
3220,8,35,1990,1,1,0,0,1,1,0,0,0,1
3225,9,35,1990,1,1,0,0,1,1,0,0,0,1
3230,10,35,1990,1,1,0,0,1,1,0,0,0,1
3235,11,35,1990,0,0,0,0,0,0,0,0,0,1
3240,12,35,1990,0,0,0,0,0,0,0,0,0,1
3245,13,35,1990,0,0,0,0,0,0,0,0,0,1
3250,14,35,1990,0,0,0,0,0,0,0,0,0,1
3255,15,35,1990,0,0,0,0,0,0,0,0,0,1
3260,16,35,1990,0,0,0,0,0,0,0,0,0,1
3265,17,35,1990,0,0,0,0,0,0,0,0,0,1
3270,18,35,1990,0,0,0,0,0,0,0,0,0,1
3275,19,35,1990,0,0,0,0,0,0,0,0,0,1
3280,20,35,1990,0,0,0,0,0,0,0,0,0,1
3285,21,35,1990,0,0,0,0,0,0,0,0,0,1
3290,22,35,1990,0,0,0,0,0,0,0,0,0,1
3295,23,35,1990,0,0,0,0,0,0,0,0,0,1
3300,24,35,1990,1,1,0,0,1,1,0,0,0,1
3305,25,35,1990,0,0,0,0,0,0,0,0,0,1
3310,26,35,1990,0,0,0,0,0,0,0,0,0,1
3315,27,35,1990,0,0,0,0,0,0,0,0,0,1
3320,28,35,1990,0,0,0,0,0,0,0,0,0,1
3325,29,35,1990,0,0,0,0,0,0,0,0,0,1
3330,30,35,1990,0,0,0,0,0,0,0,0,0,1
3335,31,35,1990,0,0,1,1,0,0,0,0,0,1
3340,32,35,1990,0,0,1,1,0,0,1,1,0,1
3345,33,35,1990,0,0,1,1,0,0,1,1,0,1
3350,34,35,1990,0,0,1,1,1,1,1,1,0,1
3355,35,35,1990,0,0,1,1,0,0,0,0,0,1
3360,36,35,1990,1,1,0,0,1,1,0,0,0,1
3365,37,35,1990,1,1,1,1,1,1,0,0,0,1
3370,38,35,1990,0,0,0,0,0,0,0,0,0,1
3375,39,35,1990,0,0,0,0,0,0,0,0,0,1
3380,40,35,1990,0,0,0,0,0,0,0,0,0,1
3385,41,35,1990,0,0,0,0,0,0,0,0,0,1
3390,42,35,1990,0,0,0,0,1,1,1,1,0,1
3395,43,35,1990,0,0,0,0,0,0,0,0,0,1
3400,44,35,1990,0,0,0,0,1,1,0,0,0,1
3405,45,35,1990,0,0,0,0,0,0,0,0,0,1
3410,46,35,1990,0,0,0,0,0,0,1,1,0,1
3415,47,35,1990,0,0,0,0,0,0,0,0,0,1
3420,48,35,1990,0,0,0,0,0,0,0,0,0,1
3425,49,35,1990,0,0,0,0,0,0,0,0,0,1
3430,50,35,1990,0,0,0,0,0,0,0,0,0,1
3435,51,35,1990,0,0,0,0,0,0,0,0,0,1
3440,52,35,1990,1,1,0,0,1,1,0,0,0,1
3445,53,35,1990,0,0,0,0,1,1,1,1,0,1
3450,54,35,1990,0,0,0,0,1,1,1,1,0,1
3455,55,35,1990,0,0,1,1,1,1,0,0,0,1
3460,56,35,1990,1,1,0,0,1,1,1,1,0,1
3465,57,35,1990,0,0,0,0,0,0,0,0,0,1
3470,58,35,1990,0,0,0,0,0,0,0,0,0,1
3475,59,35,1990,0,0,0,0,0,0,0,0,0,1
3480,60,35,1990,0,0,0,0,1,1,0,0,0,1
3485,61,35,1990,1,1,0,0,0,0,0,0,0,1
3490,62,35,1990,1,1,0,0,1,1,0,0,0,1
3495,63,35,1990,0,0,0,0,0,0,0,0,0,1
3500,64,35,1990,0,0,0,0,1,1,0,0,0,1
3505,65,35,1990,0,0,1,1,0,0,0,0,0,1
3510,66,35,1990,0,0,1,1,1,1,0,0,0,1
3515,67,35,1990,1,1,0,0,1,1,0,0,0,1
3520,68,35,1990,1,1,1,1,1,1,1,1,0,1
3525,69,35,1990,1,1,1,1,1,1,1,1,0,1
3530,70,35,1990,1,1,0,0,1,1,1,1,0,1
3535,71,35,1990,1,1,1,1,1,1,1,1,0,1
3540,72,35,1990,1,1,1,1,1,1,1,1,0,1
3545,73,35,1990,1,1,0,0,1,1,0,0,0,1
3580,0,36,1990,1,1,0,0,0,0,0,0,0,1
3585,1,36,1990,1,1,0,0,0,0,0,0,0,1
3590,2,36,1990,0,0,0,0,0,0,0,0,0,1
3595,3,36,1990,0,0,0,0,1,1,0,0,0,1
3600,4,36,1990,0,0,1,1,0,0,0,0,0,1
3605,5,36,1990,0,0,0,0,0,0,1,1,0,1
3610,6,36,1990,0,0,1,1,1,1,1,1,0,0
3615,7,36,1990,1,1,1,1,1,1,1,1,0,1
3620,8,36,1990,1,1,0,0,1,1,1,1,0,0
3625,9,36,1990,1,1,1,1,1,1,1,1,0,1
3630,10,36,1990,1,1,1,1,1,1,1,1,0,0
3635,11,36,1990,1,1,0,0,1,1,1,1,0,1
3640,12,36,1990,1,1,0,0,1,1,0,0,0,1
