frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
3395,43,8,35,1990,-0.109,0.07,-0.106,0.206,-0.106,0.206,-0.091,0.083,0.051,0.165,0.037,0.043,0.024,0.042,0.015,0.034,0.01,0.023,0.036,0.12,0.056,0.118
3400,44,8,35,1990,-0.501,0.024,0.029,-0.384,0.029,-0.384,0.066,-0.045,0.004,-0.172,0.045,0.026,0.055,0.037,0.042,0.011,0.018,0.02,0.048,0.023,0.04,0.046
3405,45,8,35,1990,0.391,0.007,-0.05,0.103,-0.05,0.103,-0.012,-0.017,0.002,-0.067,0.032,0.002,0.056,0.032,0.042,0.023,0.028,0.011,0.025,0.009,0.055,0.002
3410,46,8,35,1990,0.207,0.026,0.088,0.153,0.088,0.153,-0.039,0.098,0.006,0.082,0.036,0.042,0.031,0.059,0.024,0.054,0.047,0.05,0.028,0.011,0.039,0.043
3415,47,8,35,1990,-0.513,0.027,-0.168,-0.105,-0.168,-0.105,-0.029,-0.08,-0.059,0.042,0.018,0.036,0.014,0.019,0.03,0.02,0.02,0.026,0.023,0.062,0.012,0.058
3420,48,8,35,1990,0.359,0.026,0.096,-0.009,0.096,-0.009,0.006,-0.019,0.037,-0.063,0.023,0.02,0.02,0.019,0.025,0.017,0.011,0.011,0.021,0.026,0.06,0.046
3425,49,8,35,1990,-0.102,0.026,0.047,-0.062,0.047,-0.062,0.027,0.007,-0.05,-0.038,0.012,0.032,0.02,0.017,0.063,0.014,0.008,0.017,0.0,0.008,0.034,0.02
3430,50,8,35,1990,0.419,0.052,0.04,0.338,0.04,0.338,0.071,0.003,0.171,0.079,0.05,0.014,0.071,0.026,0.045,0.026,0.021,0.02,0.043,0.039,0.149,0.065
3435,51,8,35,1990,-0.79,0.057,-0.052,-0.365,-0.052,-0.365,-0.028,0.05,-0.105,-0.01,0.045,0.042,0.042,0.041,0.051,0.033,0.032,0.029,0.009,0.012,0.067,0.073
3440,52,8,35,1990,0.505,0.014,0.089,0.042,0.089,0.042,0.012,0.099,-0.063,-0.01,0.018,0.025,0.039,0.089,0.093,0.101,0.007,0.008,0.021,0.024,0.017,0.072
3445,53,8,35,1990,-0.284,0.028,-0.279,0.112,-0.279,0.112,-0.061,-0.107,0.005,0.034,0.028,0.03,0.026,0.073,0.035,0.005,0.008,0.005,0.013,0.037,0.029,0.096
3450,54,8,35,1990,0.5,0.042,0.346,-0.027,0.346,-0.027,-0.024,0.202,0.036,-0.024,0.041,0.055,0.011,0.114,0.013,0.141,0.024,0.025,0.02,0.025,0.042,0.064
3455,55,8,35,1990,-0.502,0.031,-0.341,0.169,-0.341,0.169,0.032,-0.195,0.031,0.15,0.032,0.029,0.046,0.047,0.019,0.039,0.054,0.06,0.013,0.094,0.05,0.11
3460,56,8,35,1990,0.399,0.054,0.385,-0.181,0.385,-0.181,0.016,0.206,0.037,-0.037,0.007,0.076,0.015,0.114,0.091,0.131,0.019,0.042,0.064,0.056,0.071,0.129
3465,57,8,35,1990,-0.729,0.042,-0.345,-0.168,-0.345,-0.168,0.031,-0.154,-0.069,-0.099,0.016,0.031,0.012,0.031,0.116,0.105,0.009,0.005,0.023,0.02,0.053,0.103
3470,58,8,35,1990,0.457,0.011,-0.078,0.053,-0.078,0.053,-0.086,-0.115,-0.043,-0.072,0.011,0.01,0.019,0.019,0.028,0.023,0.01,0.013,0.014,0.022,0.018,0.021
3475,59,8,35,1990,0.45,0.021,0.265,0.15,0.265,0.15,0.044,0.02,0.038,-0.003,0.03,0.034,0.034,0.03,0.038,0.008,0.026,0.017,0.028,0.02,0.026,0.016
3480,60,8,35,1990,-0.665,0.007,-0.115,-0.121,-0.115,-0.121,-0.043,-0.008,-0.054,-0.032,0.004,0.003,0.012,0.004,0.043,0.057,0.008,0.007,0.012,0.008,0.006,0.006
3485,61,8,35,1990,0.483,0.034,0.067,0.153,0.067,0.153,0.032,-0.016,0.019,0.048,0.03,0.019,0.044,0.006,0.017,0.023,0.014,0.017,0.015,0.002,0.016,0.05
3490,62,8,35,1990,-0.424,0.007,-0.066,-0.111,-0.066,-0.111,-0.074,0.024,-0.021,-0.023,0.004,0.006,0.001,0.015,0.012,0.051,0.002,0.002,0.008,0.016,0.014,0.028
3495,63,8,35,1990,0.502,0.011,0.248,0.073,0.248,0.073,0.124,0.074,0.027,0.002,0.01,0.036,0.012,0.024,0.119,0.086,0.015,0.008,0.016,0.019,0.02,0.021
3500,64,8,35,1990,-0.649,0.017,-0.309,-0.025,-0.309,-0.025,-0.055,-0.056,0.0,0.004,0.009,0.015,0.007,0.031,0.07,0.044,0.007,0.012,0.041,0.032,0.003,0.008
3505,65,8,35,1990,0.392,0.016,0.096,-0.037,0.096,-0.037,0.023,-0.038,-0.013,-0.02,0.019,0.018,0.012,0.006,0.078,0.028,0.019,0.021,0.01,0.002,0.009,0.009
3510,66,8,35,1990,-0.197,0.001,-0.112,-0.011,-0.112,-0.011,-0.089,-0.038,-0.024,-0.02,0.002,0.001,0.001,0.008,0.017,0.005,0.005,0.003,0.003,0.003,0.006,0.006
3515,67,8,35,1990,0.439,0.005,0.265,0.047,0.265,0.047,0.081,0.057,-0.001,0.004,0.002,0.008,0.007,0.012,0.092,0.051,0.006,0.009,0.0,0.004,0.007,0.003
3520,68,8,35,1990,-0.541,0.005,-0.238,0.009,-0.238,0.009,-0.068,-0.032,0.015,-0.003,0.005,0.014,0.016,0.015,0.012,0.01,0.012,0.006,0.01,0.003,0.006,0.004
3525,69,8,35,1990,0.421,0.007,0.19,0.0,0.19,0.0,0.071,0.019,-0.005,0.017,0.005,0.008,0.027,0.018,0.072,0.032,0.006,0.005,0.008,0.017,0.009,0.008
3530,70,8,35,1990,-0.363,0.007,-0.12,-0.053,-0.12,-0.053,-0.03,0.0,-0.017,-0.024,0.001,0.001,0.054,0.051,0.019,0.006,0.004,0.002,0.001,0.002,0.001,0.002
3535,71,8,35,1990,0.234,0.004,0.023,0.041,0.023,0.041,-0.027,0.02,-0.001,0.001,0.003,0.007,0.02,0.012,0.024,0.059,0.002,0.002,0.002,0.004,0.001,0.001
3540,72,8,35,1990,0.234,0.022,0.257,0.023,0.257,0.023,0.098,0.152,0.012,0.011,0.005,0.008,0.066,0.049,0.074,0.173,0.006,0.01,0.006,0.007,0.005,0.001
3545,73,8,35,1990,-0.819,0.005,-0.539,0.017,-0.539,0.017,-0.099,-0.19,0.029,0.011,0.014,0.007,0.014,0.016,0.018,0.017,0.008,0.015,0.023,0.013,0.015,0.001
3580,0,9,36,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,1,9,36,1990,0.481,0.019,0.249,0.213,0.249,0.213,0.135,0.114,0.117,0.096,0.03,0.024,0.056,0.03,0.049,0.06,0.023,0.023,0.041,0.023,0.053,0.05
3590,2,9,36,1990,-0.874,0.021,-0.255,-0.159,-0.255,-0.159,0.014,-0.02,0.061,-0.007,0.029,0.017,0.034,0.033,0.086,0.044,0.046,0.029,0.065,0.034,0.067,0.026
3595,3,9,36,1990,0.45,0.025,0.111,-0.079,0.111,-0.079,-0.068,0.173,-0.12,0.095,0.008,0.088,0.014,0.096,0.059,0.083,0.02,0.073,0.007,0.045,0.031,0.066
3600,4,9,36,1990,-0.171,0.007,-0.257,0.136,-0.257,0.136,-0.013,-0.139,0.119,-0.008,0.018,0.003,0.033,0.016,0.017,0.109,0.016,0.003,0.047,0.064,0.114,0.109
3605,5,9,36,1990,0.593,0.085,0.488,-0.094,0.488,-0.094,0.182,0.154,-0.023,0.04,0.088,0.106,0.083,0.104,0.079,0.072,0.083,0.083,0.049,0.018,0.022,0.115
3610,6,9,36,1990,-1.163,0.069,-0.539,-0.214,-0.539,-0.214,-0.097,-0.106,-0.074,-0.123,0.054,0.071,0.066,0.066,0.033,0.039,0.043,0.048,0.035,0.035,0.002,0.01
3615,7,9,36,1990,0.875,0.032,0.078,0.081,0.078,0.081,-0.048,-0.077,-0.06,-0.056,0.014,0.024,0.05,0.028,0.041,0.047,0.014,0.022,0.002,0.013,0.004,0.002
3620,8,9,36,1990,0.023,0.008,0.075,0.131,0.075,0.131,0.01,-0.06,0.016,-0.001,0.015,0.013,0.015,0.017,0.085,0.009,0.006,0.009,0.013,0.025,0.017,0.002
3625,9,9,36,1990,-0.238,0.007,0.025,-0.056,0.025,-0.056,-0.028,0.003,-0.021,-0.02,0.004,0.005,0.028,0.015,0.055,0.022,0.006,0.005,0.005,0.008,0.004,0.003
3630,10,9,36,1990,0.149,0.007,0.02,0.098,0.02,0.098,-0.035,0.03,0.017,0.04,0.009,0.004,0.006,0.009,0.037,0.059,0.007,0.007,0.014,0.039,0.011,0.01
3635,11,9,36,1990,0.309,0.046,0.421,-0.033,0.421,-0.033,0.181,0.235,0.029,-0.005,0.031,0.052,0.072,0.088,0.13,0.167,0.022,0.022,0.012,0.012,0.027,0.017
3640,12,9,36,1990,-0.723,0.066,-0.351,-0.004,-0.351,-0.004,0.088,-0.023,0.006,0.014,0.078,0.071,0.123,0.111,0.12,0.102,0.054,0.052,0.002,0.011,0.011,0.002
3645,13,9,36,1990,-0.384,0.015,-0.558,-0.13,-0.558,-0.13,-0.278,-0.215,-0.06,-0.05,0.01,0.014,0.003,0.017,0.03,0.038,0.004,0.008,0.002,0.004,0.001,0.003
3650,14,9,36,1990,1.856,0.032,0.986,0.165,0.986,0.165,0.304,0.189,0.036,0.019,0.038,0.006,0.117,0.117,0.192,0.135,0.026,0.022,0.012,0.008,0.005,0.004
3655,15,9,36,1990,-1.436,0.062,-0.343,0.028,-0.343,0.028,0.006,0.144,0.038,0.045,0.082,0.11,0.092,0.077,0.179,0.215,0.06,0.06,0.014,0.01,0.007,0.009
3660,16,9,36,1990,-0.677,0.028,-0.796,-0.162,-0.796,-0.162,-0.293,-0.353,-0.038,-0.041,0.023,0.023,0.021,0.018,0.016,0.008,0.014,0.01,0.016,0.016,0.013,0.012
3665,17,9,36,1990,1.712,0.013,0.724,0.045,0.724,0.045,0.042,0.036,-0.02,-0.014,0.028,0.016,0.036,0.035,0.038,0.034,0.009,0.016,0.01,0.006,0.004,0.002
3670,18,9,36,1990,-0.373,0.098,0.119,0.192,0.119,0.192,0.101,0.096,0.089,0.069,0.081,0.095,0.077,0.076,0.045,0.01,0.092,0.078,0.005,0.009,0.015,0.006
3675,19,9,36,1990,-0.964,0.019,-0.309,-0.265,-0.309,-0.265,-0.07,-0.042,-0.04,-0.067,0.028,0.011,0.028,0.02,0.077,0.108,0.013,0.012,0.038,0.014,0.021,0.0
3680,20,9,36,1990,0.99,0.025,0.335,0.075,0.335,0.075,0.195,0.028,-0.025,-0.007,0.031,0.022,0.084,0.047,0.213,0.098,0.016,0.013,0.016,0.005,0.015,0.001
3685,21,9,36,1990,-0.951,0.001,-0.503,-0.014,-0.503,-0.014,-0.294,0.014,-0.038,-0.008,0.003,0.016,0.021,0.061,0.01,0.104,0.003,0.006,0.002,0.002,0.004,0.003
3690,22,9,36,1990,0.856,0.025,0.266,0.049,0.266,0.049,0.077,-0.091,0.006,-0.003,0.019,0.011,0.048,0.033,0.044,0.046,0.006,0.005,0.008,0.002,0.001,0.001
3700,24,9,36,1990,3.767,0.316,1.88,1.911,1.88,1.911,0.906,0.96,0.953,0.961,0.311,0.316,0.335,0.341,0.371,0.393,0.322,0.324,0.326,0.321,0.32,0.324
3705,25,9,36,1990,-11.587,0.05,-3.728,-3.802,-3.728,-3.802,-0.938,-0.924,-0.941,-0.947,0.034,0.035,0.033,0.041,0.012,0.05,0.011,0.014,0.015,0.007,0.001,0.001
3710,26,9,36,1990,11.427,0.051,1.925,1.971,1.925,1.971,0.042,0.021,0.032,0.051,0.036,0.057,0.045,0.062,0.04,0.028,0.048,0.051,0.01,0.019,0.001,0.003
3715,27,9,36,1990,-4.28,0.018,-0.214,-0.137,-0.214,-0.137,-0.078,-0.073,-0.003,-0.051,0.02,0.027,0.017,0.022,0.006,0.025,0.02,0.017,0.029,0.005,0.007,0.0
3720,28,9,36,1990,0.588,0.002,0.189,0.064,0.189,0.064,0.006,0.032,-0.04,0.05,0.009,0.006,0.032,0.021,0.008,0.079,0.005,0.002,0.01,0.043,0.001,0.027
3725,29,9,36,1990,-0.201,0.005,-0.013,0.062,-0.013,0.062,-0.014,0.039,0.076,-0.004,0.011,0.014,0.009,0.062,0.015,0.069,0.013,0.012,0.062,0.026,0.017,0.03
3730,30,9,36,1990,-0.365,0.012,-0.135,-0.188,-0.135,-0.188,-0.018,-0.092,-0.066,-0.05,0.004,0.004,0.004,0.026,0.009,0.023,0.008,0.006,0.009,0.001,0.009,0.011
3735,31,9,36,1990,1.028,0.006,0.494,0.217,0.494,0.217,0.13,0.254,0.082,0.019,0.009,0.02,0.012,0.093,0.126,0.194,0.005,0.006,0.085,0.004,0.018,0.027
3740,32,9,36,1990,-1.431,0.015,-0.587,-0.142,-0.587,-0.142,0.033,-0.236,-0.047,0.006,0.026,0.02,0.082,0.011,0.072,0.04,0.017,0.019,0.022,0.017,0.022,0.007
3745,33,9,36,1990,0.717,0.005,0.033,-0.035,0.033,-0.035,-0.142,-0.028,-0.046,-0.03,0.008,0.006,0.013,0.015,0.017,0.022,0.007,0.006,0.007,0.002,0.001,0.005
3750,34,9,36,1990,0.495,0.002,0.411,0.085,0.411,0.085,0.175,0.066,0.0,0.009,0.01,0.005,0.08,0.007,0.123,0.097,0.004,0.01,0.007,0.009,0.004,0.003
3755,35,9,36,1990,-0.774,0.004,-0.284,0.004,-0.284,0.004,-0.145,0.102,0.001,0.012,0.017,0.018,0.001,0.078,0.05,0.115,0.008,0.007,0.003,0.006,0.005,0.021
3760,36,9,36,1990,0.149,0.014,-0.138,-0.003,-0.138,-0.003,-0.015,-0.166,0.032,-0.022,0.0,0.003,0.03,0.02,0.023,0.022,0.004,0.002,0.032,0.007,0.012,0.003
3765,37,9,36,1990,0.424,0.008,0.238,0.051,0.238,0.051,0.033,0.024,-0.002,0.063,0.005,0.008,0.026,0.02,0.055,0.041,0.004,0.002,0.018,0.043,0.024,0.03
3770,38,9,36,1990,0.494,0.091,0.66,0.04,0.66,0.04,0.402,0.315,0.061,0.04,0.105,0.095,0.148,0.122,0.235,0.167,0.085,0.086,0.013,0.02,0.009,0.009
3775,39,9,36,1990,-2.484,0.005,-1.489,-0.209,-1.489,-0.209,-0.44,-0.332,-0.066,-0.042,0.011,0.018,0.026,0.03,0.011,0.004,0.017,0.017,0.008,0.031,0.016,0.025
3780,40,9,36,1990,2.794,0.024,0.865,0.212,0.865,0.212,0.039,0.054,-0.011,0.115,0.03,0.036,0.022,0.012,0.035,0.058,0.02,0.03,0.003,0.062,0.007,0.096
3785,41,9,36,1990,-1.227,0.005,0.143,-0.274,0.143,-0.274,0.147,0.089,0.001,-0.171,0.032,0.026,0.046,0.047,0.156,0.122,0.009,0.008,0.009,0.007,0.013,0.002
3790,42,9,36,1990,-0.119,0.007,-0.511,0.259,-0.511,0.259,-0.122,-0.153,0.018,0.071,0.018,0.006,0.053,0.005,0.041,0.031,0.017,0.013,0.019,0.025,0.013,0.05
3795,43,9,36,1990,0.354,0.022,0.199,-0.112,0.199,-0.112,-0.077,0.001,0.029,-0.052,0.002,0.018,0.011,0.011,0.022,0.014,0.008,0.015,0.018,0.009,0.052,0.012
3800,44,9,36,1990,-0.037,0.011,0.071,-0.01,0.071,-0.01,0.017,-0.022,-0.04,0.007,0.014,0.005,0.017,0.009,0.021,0.007,0.009,0.006,0.01,0.007,0.019,0.03
3805,45,9,36,1990,0.123,0.008,0.103,0.084,0.103,0.084,0.058,0.04,0.062,-0.011,0.036,0.01,0.044,0.017,0.03,0.034,0.019,0.01,0.032,0.01,0.049,0.012
3810,46,9,36,1990,-0.419,0.021,-0.147,-0.098,-0.147,-0.098,-0.068,0.019,-0.025,-0.022,0.014,0.015,0.015,0.044,0.013,0.021,0.007,0.005,0.015,0.003,0.053,0.002
3815,47,9,36,1990,1.174,0.195,0.561,0.194,0.561,0.194,0.376,0.136,0.114,0.033,0.113,0.11,0.125,0.073,0.18,0.033,0.025,0.024,0.073,0.016,0.091,0.003
3820,48,9,36,1990,-1.981,0.013,-0.761,-0.283,-0.761,-0.283,-0.262,0.013,-0.142,0.006,0.051,0.014,0.071,0.072,0.034,0.143,0.034,0.021,0.008,0.024,0.005,0.004
3855,0,10,37,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,1,10,37,1990,0.234,0.017,0.157,0.06,0.157,0.06,0.062,0.095,0.037,0.023,0.017,0.024,0.024,0.038,0.021,0.033,0.012,0.009,0.012,0.004,0.013,0.01
3865,2,10,37,1990,-0.463,0.012,-0.165,-0.076,-0.165,-0.076,0.064,-0.072,-0.017,0.001,0.023,0.005,0.034,0.013,0.069,0.005,0.008,0.007,0.002,0.005,0.01,0.012
3870,3,10,37,1990,0.222,0.009,-0.013,-0.003,-0.013,-0.003,-0.019,-0.002,-0.009,-0.01,0.008,0.006,0.033,0.007,0.066,0.008,0.005,0.004,0.002,0.003,0.004,0.007
3875,4,10,37,1990,0.602,0.026,0.476,0.093,0.476,0.093,0.162,0.293,0.009,0.065,0.026,0.009,0.048,0.089,0.195,0.216,0.011,0.013,0.007,0.036,0.002,0.03
3880,5,10,37,1990,-1.642,0.015,-0.975,-0.087,-0.975,-0.087,-0.236,-0.284,0.014,-0.027,0.009,0.009,0.012,0.007,0.012,0.014,0.005,0.005,0.007,0.003,0.022,0.044
3885,6,10,37,1990,1.538,0.015,0.504,-0.028,0.504,-0.028,-0.007,-0.009,-0.023,-0.018,0.014,0.009,0.003,0.009,0.009,0.003,0.003,0.005,0.002,0.011,0.006,0.018
3890,7,10,37,1990,-0.315,0.031,0.077,0.068,0.077,0.068,0.016,0.045,0.023,0.004,0.02,0.018,0.003,0.015,0.019,0.033,0.004,0.009,0.018,0.018,0.012,0.011
3895,8,10,37,1990,-0.255,0.029,-0.057,-0.051,-0.057,-0.051,0.019,-0.015,-0.012,-0.012,0.03,0.02,0.014,0.01,0.017,0.021,0.011,0.014,0.005,0.001,0.006,0.011
3900,9,10,37,1990,0.009,0.007,-0.082,0.005,-0.082,0.005,-0.047,-0.031,-0.009,-0.01,0.004,0.006,0.006,0.007,0.004,0.007,0.001,0.003,0.007,0.009,0.005,0.004
3905,10,10,37,1990,0.249,0.016,0.148,0.015,0.148,0.015,0.012,0.058,-0.004,0.0,0.016,0.021,0.005,0.021,0.005,0.036,0.003,0.008,0.005,0.007,0.001,0.001
3910,11,10,37,1990,-0.149,0.012,0.007,0.011,0.007,0.011,0.03,0.047,0.009,-0.002,0.019,0.004,0.02,0.02,0.017,0.101,0.006,0.005,0.009,0.007,0.003,0.002
3915,12,10,37,1990,-0.235,0.006,-0.201,-0.01,-0.201,-0.01,-0.033,-0.091,-0.002,-0.001,0.008,0.005,0.008,0.008,0.007,0.021,0.005,0.006,0.009,0.006,0.002,0.001
3920,13,10,37,1990,0.435,0.017,0.226,-0.013,0.226,-0.013,-0.004,0.106,-0.01,-0.006,0.008,0.015,0.001,0.011,0.01,0.114,0.004,0.005,0.001,0.001,0.001,0.001
3925,14,10,37,1990,-0.373,0.02,-0.193,0.03,-0.193,0.03,-0.002,-0.089,0.006,0.008,0.008,0.024,0.004,0.024,0.005,0.003,0.006,0.01,0.004,0.003,0.002,0.002
3930,15,10,37,1990,0.269,0.017,0.124,-0.015,0.124,-0.015,0.043,-0.01,0.0,-0.001,0.023,0.008,0.024,0.01,0.013,0.023,0.006,0.004,0.005,0.009,0.001,0.001
3935,16,10,37,1990,-0.006,0.012,0.1,0.008,0.1,0.008,0.104,0.029,0.001,0.006,0.015,0.024,0.007,0.028,0.142,0.018,0.01,0.013,0.002,0.005,0.001,0.002
3940,17,10,37,1990,-0.393,0.001,-0.302,0.028,-0.302,0.028,-0.115,-0.054,0.012,0.023,0.002,0.003,0.013,0.005,0.034,0.008,0.007,0.009,0.012,0.014,0.006,0.02
3945,18,10,37,1990,0.745,0.053,0.363,0.056,0.363,0.056,0.061,0.133,0.039,0.052,0.033,0.048,0.026,0.038,0.051,0.063,0.034,0.033,0.01,0.019,0.02,0.043
3950,19,10,37,1990,-0.857,0.035,-0.306,-0.114,-0.306,-0.114,-0.054,-0.058,-0.015,-0.008,0.024,0.021,0.02,0.023,0.012,0.047,0.016,0.014,0.011,0.02,0.022,0.053
3955,20,10,37,1990,0.642,0.039,0.184,0.034,0.184,0.034,0.066,0.006,0.045,-0.034,0.032,0.038,0.039,0.039,0.051,0.02,0.014,0.015,0.039,0.014,0.041,0.024
3960,21,10,37,1990,-0.556,0.01,-0.227,-0.082,-0.227,-0.082,-0.093,-0.062,-0.055,-0.016,0.006,0.011,0.014,0.014,0.009,0.01,0.005,0.006,0.007,0.012,0.027,0.019
3965,22,10,37,1990,0.577,0.015,0.223,0.04,0.223,0.04,0.059,0.009,-0.008,-0.023,0.018,0.013,0.015,0.019,0.055,0.012,0.003,0.003,0.016,0.002,0.012,0.009
3970,23,10,37,1990,-0.269,0.016,-0.063,0.056,-0.063,0.056,0.01,-0.005,0.021,0.004,0.024,0.014,0.028,0.021,0.046,0.004,0.003,0.005,0.026,0.006,0.023,0.007
3975,24,10,37,1990,0.021,0.008,-0.048,0.07,-0.048,0.07,-0.061,0.018,0.061,0.034,0.006,0.016,0.015,0.023,0.016,0.018,0.004,0.013,0.046,0.015,0.063,0.024
3980,25,10,37,1990,-0.079,0.024,0.085,-0.158,0.085,-0.158,0.042,0.0,-0.056,-0.007,0.025,0.015,0.024,0.005,0.03,0.037,0.017,0.016,0.026,0.014,0.014,0.015
3985,26,10,37,1990,0.18,0.016,0.011,0.104,0.011,0.104,0.027,0.026,-0.025,0.066,0.025,0.015,0.019,0.016,0.062,0.052,0.008,0.013,0.007,0.029,0.017,0.069
3990,27,10,37,1990,-0.205,0.022,-0.015,-0.081,-0.015,-0.081,0.02,0.018,0.029,-0.069,0.023,0.03,0.02,0.02,0.083,0.051,0.016,0.016,0.02,0.01,0.025,0.016
3995,28,10,37,1990,-0.14,0.002,-0.19,-0.026,-0.19,-0.026,-0.076,-0.076,-0.05,-0.016,0.003,0.002,0.014,0.009,0.033,0.014,0.004,0.006,0.002,0.003,0.005,0.017
4000,29,10,37,1990,0.616,0.015,0.206,0.181,0.206,0.181,-0.026,0.08,0.062,0.053,0.018,0.027,0.005,0.033,0.001,0.045,0.009,0.016,0.034,0.03,0.03,0.033
4005,30,10,37,1990,-0.388,0.063,-0.005,-0.044,-0.005,-0.044,0.051,-0.002,0.039,0.032,0.042,0.049,0.03,0.048,0.003,0.006,0.035,0.029,0.024,0.043,0.053,0.039
4010,31,10,37,1990,-0.365,0.014,-0.154,-0.211,-0.154,-0.211,-0.064,-0.041,-0.078,-0.062,0.006,0.009,0.003,0.032,0.002,0.021,0.006,0.005,0.011,0.013,0.017,0.031
4015,32,10,37,1990,0.917,0.031,0.283,0.252,0.283,0.252,0.1,0.078,-0.002,0.114,0.042,0.052,0.036,0.045,0.033,0.043,0.015,0.022,0.002,0.043,0.015,0.098
4020,33,10,37,1990,-0.937,0.003,-0.18,-0.194,-0.18,-0.194,-0.01,0.008,0.009,-0.091,0.012,0.027,0.013,0.046,0.076,0.075,0.003,0.008,0.032,0.009,0.006,0.055
4025,34,10,37,1990,0.362,0.005,-0.155,0.141,-0.155,0.141,-0.058,-0.099,0.031,0.028,0.011,0.009,0.013,0.011,0.019,0.029,0.012,0.011,0.02,0.033,0.04,0.056
4030,35,10,37,1990,0.223,0.011,0.266,-0.063,0.266,-0.063,0.058,0.051,-0.025,0.021,0.034,0.029,0.035,0.033,0.032,0.038,0.019,0.02,0.011,0.017,0.017,0.084
4035,36,10,37,1990,-0.433,0.007,-0.208,-0.018,-0.208,-0.018,-0.035,-0.064,0.045,-0.067,0.019,0.01,0.025,0.012,0.022,0.014,0.02,0.021,0.029,0.014,0.043,0.019
4040,37,10,37,1990,0.53,0.002,0.152,0.157,0.152,0.157,0.016,0.037,0.142,-0.007,0.008,0.018,0.021,0.035,0.053,0.02,0.022,0.022,0.056,0.011,0.156,0.014
4045,38,10,37,1990,-0.118,0.022,0.032,0.139,0.032,0.139,0.009,0.076,0.001,0.273,0.022,0.052,0.019,0.056,0.05,0.041,0.047,0.059,0.077,0.106,0.111,0.155
4050,39,10,37,1990,-0.459,0.071,-0.151,-0.186,-0.151,-0.186,0.023,-0.089,-0.007,0.095,0.064,0.003,0.036,0.019,0.014,0.038,0.055,0.037,0.127,0.184,0.046,0.194
4055,40,10,37,1990,-0.066,0.049,0.096,-0.477,0.096,-0.477,-0.013,0.043,-0.137,-0.252,0.029,0.046,0.029,0.033,0.043,0.024,0.041,0.031,0.025,0.09,0.025,0.042
4060,41,10,37,1990,0.592,0.013,-0.133,0.38,-0.133,0.38,-0.075,-0.028,-0.05,0.041,0.012,0.02,0.01,0.027,0.004,0.028,0.009,0.02,0.008,0.064,0.024,0.12
4065,42,10,37,1990,-0.027,0.044,0.251,-0.062,0.251,-0.062,0.033,0.115,0.082,-0.153,0.02,0.04,0.02,0.058,0.019,0.092,0.021,0.024,0.045,0.014,0.057,0.013
4070,43,10,37,1990,-0.171,0.038,-0.083,0.107,-0.083,0.107,0.039,0.026,-0.004,0.04,0.031,0.048,0.031,0.053,0.036,0.115,0.031,0.036,0.03,0.013,0.058,0.042
4075,44,10,37,1990,0.191,0.045,-0.046,0.254,-0.046,0.254,0.129,-0.11,0.186,0.104,0.073,0.047,0.093,0.037,0.061,0.022,0.067,0.056,0.094,0.086,0.144,0.053
4080,45,10,37,1990,-0.991,0.016,-0.077,-0.677,-0.077,-0.677,-0.116,0.058,-0.261,-0.126,0.03,0.013,0.006,0.027,0.075,0.124,0.019,0.006,0.005,0.012,0.02,0.051
4085,46,10,37,1990,1.083,0.045,-0.094,0.394,-0.094,0.394,-0.072,-0.08,0.036,-0.029,0.022,0.025,0.008,0.019,0.009,0.04,0.005,0.006,0.033,0.018,0.042,0.016
4665,0,1,38,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,1,1,38,2000,0.546,0.025,0.344,0.177,0.344,0.177,0.216,0.128,0.068,0.109,0.015,0.048,0.062,0.041,0.139,0.039,0.002,0.029,0.035,0.026,0.031,0.054
4675,2,1,38,2000,-1.074,0.011,-0.334,-0.205,-0.334,-0.205,0.007,0.003,0.022,-0.05,0.002,0.034,0.052,0.038,0.169,0.059,0.022,0.028,0.035,0.028,0.033,0.003
4680,3,1,38,2000,0.52,0.051,-0.05,-0.009,-0.05,-0.009,-0.157,0.117,-0.024,-0.013,0.015,0.019,0.025,0.061,0.026,0.168,0.014,0.012,0.027,0.022,0.025,0.012
4685,4,1,38,2000,0.272,0.018,0.156,0.09,0.156,0.09,0.129,-0.013,0.005,0.048,0.028,0.044,0.073,0.082,0.094,0.109,0.032,0.047,0.013,0.027,0.026,0.02
4690,5,1,38,2000,0.334,0.1,0.211,0.287,0.211,0.287,0.06,0.267,0.266,0.074,0.058,0.106,0.087,0.129,0.11,0.267,0.028,0.035,0.145,0.054,0.164,0.079
