frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
4200,11,1,16,2000,0.011,0.01,0.028,0.009,0.028,0.009,0.053,-0.03,-0.002,0.024,0.017,0.008,0.04,0.019,0.082,0.073,0.009,0.015,0.008,0.022,0.032,0.007
4205,12,1,16,2000,-0.185,0.004,-0.068,-0.074,-0.068,-0.074,-0.093,0.048,-0.031,-0.021,0.011,0.014,0.021,0.084,0.014,0.05,0.003,0.009,0.007,0.01,0.008,0.004
4210,13,1,16,2000,0.233,0.011,-0.032,0.116,-0.032,0.116,-0.021,-0.056,0.072,-0.008,0.002,0.004,0.009,0.05,0.014,0.038,0.007,0.006,0.018,0.005,0.065,0.004
4215,14,1,16,2000,-0.051,0.004,0.084,-0.044,0.084,-0.044,0.014,-0.007,0.011,0.009,0.002,0.018,0.028,0.05,0.009,0.017,0.003,0.006,0.022,0.01,0.076,0.008
4220,15,1,16,2000,0.065,0.011,0.072,0.026,0.072,0.026,0.059,0.02,-0.06,0.106,0.012,0.015,0.051,0.046,0.035,0.044,0.009,0.014,0.016,0.03,0.016,0.086
4225,16,1,16,2000,-0.501,0.002,-0.229,-0.165,-0.229,-0.165,-0.086,-0.064,-0.025,-0.094,0.003,0.003,0.003,0.027,0.006,0.011,0.002,0.003,0.005,0.003,0.009,0.03
4230,17,1,16,2000,0.888,0.006,0.301,0.189,0.301,0.189,0.082,0.069,0.021,0.049,0.008,0.003,0.047,0.073,0.039,0.034,0.008,0.01,0.018,0.026,0.011,0.049
4235,18,1,16,2000,-0.887,0.001,-0.258,-0.134,-0.258,-0.134,-0.047,-0.06,-0.008,-0.056,0.006,0.005,0.035,0.025,0.006,0.02,0.008,0.012,0.01,0.009,0.011,0.008
4240,19,1,16,2000,0.608,0.028,0.068,0.121,0.068,0.121,-0.016,-0.023,0.024,0.033,0.024,0.02,0.003,0.003,0.004,0.004,0.024,0.022,0.026,0.031,0.003,0.009
4245,20,1,16,2000,-0.061,0.007,0.183,-0.034,0.183,-0.034,0.096,0.048,-0.011,0.034,0.019,0.014,0.065,0.023,0.043,0.038,0.015,0.019,0.005,0.049,0.022,0.028
4250,21,1,16,2000,-0.477,0.015,-0.238,-0.098,-0.238,-0.098,-0.048,-0.046,-0.006,-0.069,0.014,0.005,0.056,0.018,0.009,0.006,0.014,0.011,0.016,0.01,0.006,0.006
4255,22,1,16,2000,0.697,0.006,0.267,0.103,0.267,0.103,0.069,0.104,-0.021,0.049,0.004,0.007,0.049,0.071,0.095,0.055,0.002,0.007,0.003,0.025,0.01,0.044
4260,23,1,16,2000,-0.318,0.031,0.096,-0.069,0.096,-0.069,0.022,0.247,0.011,-0.052,0.044,0.038,0.059,0.138,0.067,0.204,0.015,0.014,0.005,0.007,0.006,0.003
4265,24,1,16,2000,-0.224,0.006,-0.228,0.056,-0.228,0.056,0.076,-0.035,0.018,-0.003,0.018,0.02,0.042,0.097,0.186,0.228,0.005,0.006,0.016,0.005,0.023,0.01
4270,25,1,16,2000,-0.009,0.031,-0.229,0.023,-0.229,0.023,0.003,-0.191,-0.008,0.046,0.038,0.028,0.122,0.084,0.089,0.042,0.016,0.01,0.006,0.044,0.014,0.013
4275,26,1,16,2000,0.118,0.017,-0.072,-0.002,-0.072,-0.002,-0.166,-0.094,0.058,-0.022,0.027,0.021,0.032,0.015,0.024,0.024,0.016,0.017,0.025,0.004,0.053,0.024
4280,27,1,16,2000,0.141,0.004,0.175,-0.095,0.175,-0.095,-0.043,-0.042,-0.033,-0.026,0.003,0.014,0.03,0.001,0.007,0.003,0.01,0.009,0.013,0.006,0.038,0.004
4285,28,1,16,2000,0.219,0.018,0.153,0.132,0.153,0.132,0.012,0.056,-0.026,0.099,0.006,0.006,0.005,0.03,0.041,0.038,0.002,0.001,0.017,0.016,0.016,0.101
4290,29,1,16,2000,-0.118,0.055,0.205,-0.075,0.205,-0.075,0.146,0.127,-0.006,0.004,0.017,0.014,0.042,0.055,0.139,0.132,0.021,0.026,0.005,0.011,0.003,0.085
4295,30,1,16,2000,-0.672,0.013,-0.451,-0.049,-0.451,-0.049,-0.089,-0.089,0.014,-0.065,0.019,0.009,0.042,0.036,0.048,0.067,0.019,0.016,0.017,0.019,0.007,0.022
4300,31,1,16,2000,0.544,0.007,0.057,-0.007,0.057,-0.007,-0.047,-0.074,-0.03,-0.028,0.003,0.01,0.013,0.012,0.046,0.016,0.006,0.007,0.007,0.005,0.0,0.017
4305,32,1,16,2000,0.355,0.011,0.257,0.144,0.257,0.144,0.027,0.109,0.057,0.029,0.012,0.012,0.01,0.015,0.067,0.12,0.011,0.014,0.028,0.011,0.031,0.033
4310,33,1,16,2000,-0.451,0.035,-0.09,0.016,-0.09,0.016,-0.07,0.116,0.045,0.057,0.01,0.016,0.005,0.092,0.004,0.155,0.045,0.041,0.031,0.035,0.039,0.039
4315,34,1,16,2000,-0.024,0.026,-0.159,0.07,-0.159,0.07,0.095,-0.208,0.157,0.015,0.01,0.01,0.025,0.018,0.079,0.027,0.023,0.029,0.056,0.03,0.193,0.071
4320,35,1,16,2000,-0.025,0.052,0.309,-0.449,0.309,-0.449,0.185,0.011,-0.187,-0.09,0.011,0.004,0.083,0.026,0.205,0.036,0.004,0.003,0.008,0.007,0.073,0.03
4325,36,1,16,2000,0.649,0.036,-0.042,0.567,-0.042,0.567,-0.053,0.207,0.163,0.127,0.055,0.062,0.097,0.107,0.094,0.104,0.046,0.057,0.074,0.065,0.128,0.045
4330,37,1,16,2000,-0.899,0.055,0.146,-0.539,0.146,-0.539,0.087,0.213,-0.158,-0.091,0.07,0.076,0.079,0.145,0.184,0.265,0.052,0.044,0.015,0.022,0.023,0.01
4350,0,2,17,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,1,2,17,2000,1.207,0.1,0.736,0.371,0.736,0.371,0.42,0.316,0.209,0.162,0.094,0.065,0.127,0.1,0.199,0.151,0.085,0.043,0.022,0.023,0.102,0.096
4360,2,2,17,2000,-2.741,0.107,-1.12,-0.521,-1.12,-0.521,-0.226,-0.158,-0.143,-0.007,0.08,0.069,0.07,0.014,0.044,0.075,0.028,0.057,0.016,0.072,0.022,0.026
4365,3,2,17,2000,2.004,0.016,0.262,0.192,0.262,0.192,-0.07,-0.052,0.099,-0.057,0.011,0.015,0.037,0.039,0.076,0.052,0.013,0.015,0.057,0.017,0.095,0.066
4370,4,2,17,2000,0.034,0.101,0.443,-0.04,0.443,-0.04,0.235,0.086,0.014,-0.012,0.077,0.086,0.089,0.093,0.193,0.013,0.047,0.052,0.066,0.026,0.066,0.008
4375,5,2,17,2000,-0.99,0.056,-0.513,-0.029,-0.513,-0.029,-0.268,0.076,-0.055,0.028,0.016,0.044,0.003,0.085,0.072,0.139,0.025,0.057,0.049,0.018,0.05,0.039
4380,6,2,17,2000,0.792,0.062,0.127,0.117,0.127,0.117,-0.031,-0.034,0.051,0.039,0.028,0.076,0.015,0.07,0.017,0.088,0.036,0.053,0.082,0.069,0.057,0.031
4390,8,2,17,2000,1.15,0.134,0.86,0.462,0.86,0.462,0.548,0.247,0.136,0.416,0.149,0.163,0.181,0.166,0.278,0.152,0.142,0.169,0.066,0.172,0.103,0.228
4395,9,2,17,2000,-4.233,0.032,-1.676,-1.133,-1.676,-1.133,-0.484,-0.397,-0.126,-0.455,0.035,0.033,0.047,0.029,0.042,0.022,0.039,0.035,0.069,0.034,0.077,0.045
4400,10,2,17,2000,3.95,0.008,0.772,0.393,0.772,0.393,-0.071,-0.038,-0.134,-0.054,0.009,0.011,0.026,0.012,0.018,0.023,0.013,0.017,0.024,0.019,0.014,0.024
4405,11,2,17,2000,-0.918,0.025,0.08,0.15,0.08,0.15,-0.008,-0.021,0.007,-0.045,0.005,0.008,0.032,0.009,0.008,0.008,0.005,0.004,0.006,0.004,0.047,0.007
4410,12,2,17,2000,-0.091,0.028,0.068,0.068,0.068,0.068,0.026,0.013,-0.005,0.035,0.019,0.017,0.025,0.01,0.027,0.011,0.019,0.015,0.029,0.023,0.005,0.012
4415,13,2,17,2000,-0.257,0.006,-0.038,-0.061,-0.038,-0.061,-0.003,0.004,-0.008,-0.023,0.015,0.02,0.031,0.011,0.022,0.011,0.006,0.012,0.006,0.007,0.033,0.008
4420,14,2,17,2000,0.563,0.024,0.44,0.006,0.44,0.006,0.211,0.23,-0.02,-0.005,0.005,0.01,0.139,0.073,0.135,0.189,0.008,0.011,0.01,0.005,0.007,0.006
4425,15,2,17,2000,-1.294,0.009,-0.839,0.006,-0.839,0.006,-0.175,-0.223,-0.009,-0.01,0.003,0.01,0.044,0.024,0.057,0.015,0.005,0.006,0.008,0.004,0.003,0.002
4430,16,2,17,2000,1.175,0.005,0.325,0.021,0.325,0.021,-0.067,-0.006,-0.003,0.005,0.002,0.005,0.011,0.009,0.024,0.029,0.001,0.003,0.008,0.012,0.004,0.002
4435,17,2,17,2000,-0.3,0.006,0.047,-0.002,0.047,-0.002,0.001,-0.027,0.002,-0.002,0.002,0.002,0.007,0.005,0.029,0.009,0.004,0.001,0.005,0.003,0.006,0.011
4440,18,2,17,2000,-0.043,0.005,0.013,-0.01,0.013,-0.01,-0.008,-0.005,-0.005,-0.005,0.002,0.0,0.01,0.006,0.018,0.005,0.003,0.001,0.005,0.002,0.002,0.007
4445,19,2,17,2000,0.436,0.009,0.416,0.019,0.416,0.019,0.239,0.164,0.003,0.006,0.006,0.011,0.088,0.034,0.175,0.13,0.006,0.008,0.004,0.006,0.003,0.002
4450,20,2,17,2000,-0.692,0.07,-0.405,0.087,-0.405,0.087,-0.051,0.049,0.034,0.062,0.076,0.053,0.075,0.081,0.067,0.09,0.042,0.037,0.004,0.03,0.001,0.011
4455,21,2,17,2000,-0.096,0.063,-0.26,-0.147,-0.26,-0.147,-0.168,-0.094,-0.015,-0.036,0.033,0.055,0.007,0.049,0.01,0.026,0.012,0.019,0.011,0.012,0.009,0.011
4460,22,2,17,2000,0.88,0.054,0.373,0.109,0.373,0.109,0.099,0.012,0.028,0.03,0.033,0.031,0.055,0.053,0.061,0.058,0.047,0.04,0.006,0.025,0.007,0.007
4465,23,2,17,2000,-0.595,0.023,0.063,-0.145,0.063,-0.145,0.073,0.101,-0.044,-0.043,0.029,0.029,0.081,0.079,0.112,0.135,0.006,0.01,0.002,0.013,0.008,0.006
4470,24,2,17,2000,-0.287,0.002,-0.411,0.063,-0.411,0.063,-0.127,-0.11,-0.002,-0.022,0.016,0.023,0.031,0.047,0.048,0.063,0.004,0.003,0.005,0.001,0.005,0.003
4475,25,2,17,2000,0.754,0.002,0.385,0.021,0.385,0.021,0.068,0.08,-0.004,0.001,0.005,0.009,0.051,0.05,0.107,0.154,0.002,0.002,0.007,0.002,0.001,0.004
4480,26,2,17,2000,-0.758,0.001,-0.438,0.087,-0.438,0.087,-0.127,-0.163,0.027,0.057,0.012,0.004,0.004,0.013,0.02,0.033,0.012,0.012,0.002,0.026,0.023,0.027
4485,27,2,17,2000,0.562,0.018,0.279,-0.085,0.279,-0.085,0.022,-0.033,-0.013,0.012,0.014,0.007,0.025,0.005,0.019,0.005,0.021,0.019,0.0,0.017,0.003,0.041
4490,28,2,17,2000,-0.235,0.037,-0.003,-0.057,-0.003,-0.057,-0.032,0.018,0.005,-0.063,0.019,0.002,0.006,0.008,0.001,0.025,0.012,0.009,0.013,0.002,0.004,0.003
4495,29,2,17,2000,0.612,0.025,0.378,0.186,0.378,0.186,0.183,0.181,0.079,0.049,0.033,0.021,0.069,0.051,0.107,0.144,0.021,0.004,0.031,0.027,0.056,0.032
4500,30,2,17,2000,-1.349,0.036,-0.544,-0.252,-0.544,-0.252,-0.062,-0.118,-0.087,-0.037,0.036,0.01,0.038,0.043,0.073,0.045,0.011,0.007,0.004,0.011,0.006,0.008
4505,31,2,17,2000,1.075,0.021,0.062,0.232,0.062,0.232,-0.111,-0.007,0.054,0.054,0.007,0.016,0.024,0.015,0.005,0.06,0.005,0.012,0.038,0.035,0.032,0.033
4510,32,2,17,2000,-0.328,0.0,0.087,-0.1,0.087,-0.1,-0.006,-0.025,0.044,-0.036,0.003,0.004,0.016,0.01,0.011,0.052,0.016,0.018,0.075,0.003,0.028,0.023
4515,33,2,17,2000,0.187,0.003,0.239,-0.068,0.239,-0.068,0.05,0.158,-0.052,-0.008,0.003,0.014,0.033,0.109,0.044,0.101,0.003,0.008,0.053,0.023,0.011,0.005
4520,34,2,17,2000,-0.356,0.025,-0.346,0.139,-0.346,0.139,0.033,-0.171,0.062,0.017,0.015,0.017,0.05,0.023,0.048,0.013,0.004,0.008,0.051,0.018,0.074,0.027
4525,35,2,17,2000,0.244,0.018,0.201,-0.157,0.201,-0.157,-0.007,0.07,-0.038,-0.04,0.004,0.018,0.021,0.024,0.081,0.081,0.007,0.004,0.014,0.003,0.07,0.006
4530,36,2,17,2000,0.194,0.04,0.092,0.124,0.092,0.124,0.101,0.054,0.003,0.043,0.041,0.035,0.067,0.062,0.099,0.08,0.027,0.023,0.041,0.02,0.026,0.013
4535,37,2,17,2000,-0.638,0.007,-0.249,-0.14,-0.249,-0.14,-0.055,-0.039,-0.058,-0.036,0.02,0.01,0.089,0.047,0.043,0.081,0.012,0.007,0.015,0.004,0.009,0.009
4540,38,2,17,2000,0.606,0.014,0.094,0.116,0.094,0.116,-0.061,0.061,-0.004,0.026,0.007,0.007,0.03,0.087,0.054,0.105,0.003,0.006,0.015,0.017,0.014,0.023
4545,39,2,17,2000,-0.173,0.022,0.024,0.005,0.024,0.005,0.074,-0.05,0.012,0.015,0.001,0.026,0.039,0.06,0.125,0.063,0.014,0.012,0.023,0.031,0.007,0.018
4550,40,2,17,2000,0.191,0.044,0.071,0.127,0.071,0.127,0.088,0.007,0.118,0.036,0.04,0.038,0.091,0.047,0.122,0.071,0.047,0.051,0.037,0.03,0.078,0.016
4555,41,2,17,2000,-1.027,0.011,-0.43,-0.366,-0.43,-0.366,-0.202,-0.133,-0.146,-0.066,0.013,0.003,0.017,0.001,0.021,0.019,0.008,0.006,0.004,0.018,0.004,0.007
4560,42,2,17,2000,1.313,0.006,0.323,0.199,0.323,0.199,-0.016,0.004,-0.002,-0.011,0.006,0.003,0.015,0.01,0.014,0.014,0.004,0.004,0.006,0.01,0.004,0.006
4565,43,2,17,2000,-0.465,0.015,0.042,0.006,0.042,0.006,0.022,0.008,-0.006,-0.001,0.01,0.015,0.023,0.004,0.024,0.016,0.003,0.006,0.003,0.003,0.002,0.01
4570,44,2,17,2000,0.248,0.018,0.266,0.027,0.266,0.027,0.031,0.265,0.012,0.008,0.004,0.028,0.041,0.069,0.043,0.203,0.005,0.012,0.008,0.003,0.007,0.012
4575,45,2,17,2000,-0.079,0.017,0.144,0.071,0.144,0.071,0.304,0.136,0.048,0.043,0.046,0.006,0.116,0.134,0.23,0.296,0.022,0.025,0.021,0.028,0.025,0.017
4580,46,2,17,2000,-1.147,0.013,-0.755,-0.173,-0.755,-0.173,-0.204,-0.111,-0.041,-0.041,0.021,0.016,0.083,0.113,0.084,0.196,0.006,0.007,0.013,0.014,0.008,0.008
4585,47,2,17,2000,1.698,0.033,0.644,0.106,0.644,0.106,0.16,0.169,0.007,0.017,0.035,0.004,0.092,0.157,0.221,0.333,0.005,0.008,0.016,0.02,0.013,0.018
4620,0,3,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,1,3,18,2000,0.31,0.019,0.148,0.143,0.148,0.143,0.056,0.092,0.104,0.039,0.008,0.023,0.026,0.036,0.022,0.033,0.013,0.018,0.035,0.018,0.056,0.003
4630,2,3,18,2000,-0.474,0.014,-0.027,-0.151,-0.027,-0.151,0.043,0.078,-0.037,0.029,0.014,0.021,0.007,0.008,0.078,0.141,0.023,0.03,0.021,0.015,0.023,0.023
4635,3,3,18,2000,-0.157,0.014,-0.284,-0.051,-0.284,-0.051,-0.038,-0.125,-0.046,-0.013,0.007,0.01,0.011,0.01,0.043,0.025,0.007,0.006,0.005,0.005,0.009,0.044
4640,4,3,18,2000,0.468,0.01,0.107,0.03,0.107,0.03,-0.03,-0.026,0.005,-0.034,0.009,0.006,0.008,0.004,0.014,0.009,0.005,0.007,0.013,0.005,0.008,0.009
4645,5,3,18,2000,0.014,0.005,0.145,0.011,0.145,0.011,0.048,0.041,-0.016,-0.002,0.004,0.01,0.022,0.029,0.053,0.021,0.003,0.006,0.004,0.004,0.003,0.009
4650,6,3,18,2000,0.126,0.041,0.191,0.055,0.191,0.055,0.147,0.133,0.012,0.025,0.041,0.024,0.045,0.018,0.14,0.151,0.013,0.008,0.007,0.008,0.002,0.028
4655,7,3,18,2000,-0.364,0.016,-0.047,-0.046,-0.047,-0.046,0.128,0.105,0.011,-0.02,0.029,0.011,0.117,0.102,0.208,0.185,0.006,0.005,0.012,0.013,0.015,0.006
4660,8,3,18,2000,-0.279,0.024,-0.461,0.081,-0.461,0.081,-0.162,-0.066,0.032,0.04,0.009,0.024,0.083,0.113,0.1,0.095,0.019,0.025,0.021,0.003,0.025,0.036
4665,9,3,18,2000,0.881,0.101,0.453,-0.029,0.453,-0.029,0.141,0.084,0.021,0.022,0.08,0.075,0.087,0.078,0.166,0.163,0.06,0.052,0.018,0.01,0.008,0.024
4670,10,3,18,2000,-1.45,0.027,-0.789,-0.163,-0.789,-0.163,-0.274,-0.29,-0.066,-0.054,0.028,0.009,0.022,0.011,0.009,0.006,0.009,0.016,0.009,0.012,0.002,0.004
4675,11,3,18,2000,1.583,0.003,0.541,0.114,0.541,0.114,-0.022,-0.001,0.008,-0.014,0.004,0.005,0.015,0.004,0.018,0.016,0.014,0.012,0.011,0.003,0.003,0.003
4680,12,3,18,2000,-0.671,0.008,-0.013,-0.008,-0.013,-0.008,-0.025,-0.011,-0.01,-0.004,0.004,0.002,0.005,0.006,0.003,0.006,0.009,0.008,0.004,0.002,0.005,0.004
4685,13,3,18,2000,0.324,0.043,0.167,0.101,0.167,0.101,0.09,0.041,0.049,0.038,0.036,0.006,0.023,0.022,0.043,0.027,0.009,0.006,0.028,0.018,0.03,0.028
4690,14,3,18,2000,-0.552,0.016,-0.206,-0.051,-0.206,-0.051,-0.057,-0.018,0.009,0.027,0.018,0.013,0.022,0.005,0.005,0.019,0.006,0.009,0.035,0.033,0.035,0.037
4695,15,3,18,2000,0.246,0.01,0.129,-0.134,0.129,-0.134,-0.008,0.062,-0.053,-0.045,0.008,0.004,0.014,0.025,0.015,0.07,0.008,0.004,0.01,0.013,0.005,0.017
4700,16,3,18,2000,0.254,0.011,0.12,0.128,0.12,0.128,0.121,0.053,-0.001,0.031,0.022,0.01,0.036,0.025,0.1,0.117,0.005,0.01,0.008,0.006,0.009,0.049
4705,17,3,18,2000,-0.413,0.005,-0.141,-0.018,-0.141,-0.018,0.013,0.02,0.029,-0.017,0.004,0.007,0.021,0.018,0.146,0.147,0.018,0.017,0.013,0.022,0.02,0.009
4710,18,3,18,2000,0.152,0.011,0.052,-0.065,0.052,-0.065,0.048,0.037,-0.028,-0.025,0.01,0.021,0.022,0.045,0.187,0.143,0.003,0.003,0.006,0.015,0.014,0.005
4715,19,3,18,2000,-0.277,0.003,-0.363,0.081,-0.363,0.081,-0.188,-0.09,0.027,0.001,0.008,0.003,0.004,0.013,0.019,0.103,0.004,0.005,0.019,0.003,0.027,0.016
4720,20,3,18,2000,0.585,0.009,0.328,-0.031,0.328,-0.031,-0.001,0.051,-0.025,0.022,0.008,0.017,0.008,0.045,0.014,0.108,0.002,0.003,0.013,0.022,0.01,0.021
4725,21,3,18,2000,-0.125,0.021,0.073,0.087,0.073,0.087,0.083,0.04,0.107,-0.023,0.024,0.029,0.032,0.041,0.057,0.14,0.013,0.014,0.06,0.008,0.059,0.001
4730,22,3,18,2000,-0.328,0.009,-0.309,0.153,-0.309,0.153,-0.009,-0.177,0.237,0.0,0.016,0.01,0.006,0.011,0.082,0.012,0.007,0.01,0.191,0.004,0.171,0.009
4735,23,3,18,2000,-0.097,0.025,0.137,-0.406,0.137,-0.406,-0.057,0.008,-0.173,0.004,0.018,0.015,0.004,0.012,0.025,0.014,0.006,0.005,0.109,0.02,0.081,0.002
4740,24,3,18,2000,0.592,0.018,0.176,0.154,0.176,0.154,0.038,0.089,-0.004,-0.011,0.038,0.016,0.043,0.033,0.004,0.081,0.003,0.003,0.083,0.002,0.106,0.011
4745,25,3,18,2000,-0.613,0.021,-0.203,-0.083,-0.203,-0.083,-0.019,-0.057,-0.153,0.055,0.022,0.027,0.022,0.023,0.022,0.023,0.015,0.016,0.005,0.019,0.019,0.036
4770,0,4,19,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,1,4,19,2000,0.338,0.004,0.218,0.116,0.218,0.116,0.048,0.17,0.025,0.091,0.014,0.005,0.025,0.009,0.009,0.156,0.01,0.011,0.004,0.032,0.011,0.048
4780,2,4,19,2000,-0.695,0.013,-0.249,-0.121,-0.249,-0.121,-0.038,0.007,0.019,-0.024,0.004,0.002,0.001,0.013,0.005,0.162,0.001,0.004,0.011,0.014,0.032,0.049
4785,3,4,19,2000,0.237,0.008,-0.071,-0.057,-0.071,-0.057,0.029,-0.131,-0.023,-0.039,0.002,0.013,0.011,0.008,0.026,0.025,0.003,0.002,0.006,0.017,0.012,0.009
4790,4,4,19,2000,0.446,0.009,0.224,0.093,0.224,0.093,0.123,-0.001,-0.002,0.033,0.017,0.012,0.021,0.011,0.124,0.022,0.005,0.002,0.004,0.018,0.01,0.041
4795,5,4,19,2000,-0.309,0.018,-0.078,0.077,-0.078,0.077,0.01,0.034,0.086,0.022,0.021,0.025,0.071,0.026,0.08,0.028,0.022,0.022,0.037,0.014,0.046,0.047
4800,6,4,19,2000,-0.081,0.026,-0.024,-0.066,-0.024,-0.066,0.04,-0.02,0.038,0.004,0.021,0.025,0.027,0.018,0.164,0.016,0.014,0.017,0.051,0.023,0.078,0.047
4805,7,4,19,2000,-0.069,0.019,0.025,-0.177,0.025,-0.177,0.066,-0.021,-0.076,-0.059,0.006,0.014,0.071,0.014,0.201,0.01,0.008,0.013,0.021,0.005,0.038,0.01
4810,8,4,19,2000,-0.055,0.007,-0.276,0.081,-0.276,0.081,-0.257,0.026,-0.035,-0.019,0.006,0.007,0.009,0.004,0.006,0.053,0.005,0.001,0.01,0.003,0.017,0.005
4815,9,4,19,2000,0.827,0.004,0.404,0.231,0.404,0.231,0.103,0.07,0.162,0.015,0.006,0.003,0.001,0.014,0.117,0.117,0.019,0.013,0.075,0.007,0.1,0.004
4820,10,4,19,2000,-0.973,0.021,-0.209,-0.146,-0.209,-0.146,-0.027,-0.009,-0.078,0.109,0.029,0.036,0.03,0.044,0.038,0.045,0.044,0.049,0.045,0.044,0.027,0.04
4825,11,4,19,2000,0.499,0.043,0.239,-0.117,0.239,-0.117,0.112,0.091,-0.018,-0.068,0.018,0.015,0.05,0.038,0.141,0.163,0.013,0.009,0.056,0.009,0.029,0.047
4830,12,4,19,2000,-0.363,0.022,-0.37,0.15,-0.37,0.15,-0.109,-0.058,0.023,0.041,0.014,0.015,0.023,0.04,0.063,0.103,0.012,0.016,0.036,0.034,0.073,0.056
4835,13,4,19,2000,0.323,0.059,0.11,-0.044,0.11,-0.044,-0.007,-0.05,0.03,-0.01,0.059,0.05,0.02,0.04,0.014,0.018,0.049,0.046,0.052,0.043,0.05,0.007
4840,14,4,19,2000,-0.22,0.022,0.008,-0.125,0.008,-0.125,-0.019,-0.03,-0.134,0.029,0.021,0.006,0.017,0.034,0.036,0.038,0.005,0.006,0.007,0.064,0.005,0.055
4845,15,4,19,2000,0.798,0.013,0.493,0.197,0.493,0.197,0.258,0.186,0.014,0.078,0.02,0.019,0.096,0.073,0.216,0.172,0.004,0.014,0.01,0.121,0.017,0.068
4850,16,4,19,2000,-1.345,0.024,-0.635,-0.031,-0.635,-0.031,-0.101,-0.09,-0.002,0.063,0.015,0.008,0.016,0.01,0.2,0.156,0.015,0.008,0.005,0.116,0.009,0.142
4855,17,4,19,2000,0.843,0.014,0.205,-0.018,0.205,-0.018,-0.021,0.035,0.251,-0.208,0.002,0.017,0.016,0.016,0.192,0.176,0.005,0.004,0.134,0.025,0.141,0.029
4860,18,4,19,2000,-0.662,0.02,-0.24,-0.241,-0.24,-0.241,-0.11,-0.116,-0.159,-0.039,0.02,0.013,0.029,0.026,0.051,0.054,0.008,0.008,0.043,0.001,0.07,0.01
4865,19,4,19,2000,1.239,0.005,0.305,0.468,0.305,0.468,0.05,0.029,0.058,0.212,0.013,0.017,0.031,0.011,0.106,0.094,0.019,0.004,0.086,0.086,0.074,0.141
4870,20,4,19,2000,-1.081,0.01,0.019,-0.332,0.019,-0.332,0.043,0.055,-0.11,0.048,0.008,0.008,0.023,0.018,0.162,0.151,0.016,0.02,0.038,0.102,0.015,0.157
4875,21,4,19,2000,-0.309,0.006,-0.37,-0.248,-0.37,-0.248,-0.153,-0.119,-0.06,-0.25,0.004,0.008,0.011,0.013,0.025,0.037,0.004,0.004,0.001,0.013,0.004,0.012
4880,22,4,19,2000,1.185,0.016,0.265,0.292,0.265,0.292,0.004,-0.011,0.007,-0.025,0.019,0.007,0.007,0.005,0.018,0.035,0.007,0.001,0.007,0.002,0.002,0.001
4885,23,4,19,2000,-0.572,0.008,-0.037,0.03,-0.037,0.03,-0.018,-0.026,-0.001,0.013,0.008,0.007,0.006,0.008,0.012,0.006,0.006,0.007,0.006,0.008,0.003,0.002
4890,24,4,19,2000,0.202,0.043,0.164,-0.004,0.164,-0.004,0.016,0.104,0.004,0.004,0.024,0.023,0.013,0.028,0.005,0.074,0.006,0.011,0.011,0.007,0.002,0.003
4895,25,4,19,2000,-0.146,0.026,-0.088,0.119,-0.088,0.119,0.019,0.013,0.104,0.023,0.003,0.017,0.011,0.006,0.047,0.115,0.016,0.022,0.033,0.014,0.074,0.008
4900,26,4,19,2000,-0.364,0.037,-0.121,-0.223,-0.121,-0.223,-0.011,-0.078,-0.089,-0.007,0.026,0.014,0.013,0.016,0.011,0.03,0.01,0.005,0.019,0.015,0.005,0.017
4905,27,4,19,2000,0.638,0.011,0.172,0.148,0.172,0.148,0.107,-0.024,0.048,0.004,0.025,0.009,0.012,0.0,0.12,0.027,0.018,0.011,0.018,0.024,0.046,0.006
4910,28,4,19,2000,-0.449,0.008,-0.035,-0.091,-0.035,-0.091,-0.01,0.058,-0.032,-0.007,0.011,0.004,0.017,0.028,0.119,0.062,0.011,0.011,0.013,0.011,0.026,0.012
4915,29,4,19,2000,-0.089,0.018,-0.206,-0.019,-0.206,-0.019,-0.108,-0.05,-0.038,-0.02,0.012,0.009,0.003,0.003,0.024,0.032,0.001,0.003,0.0,0.007,0.011,0.004
4920,30,4,19,2000,0.602,0.042,0.186,0.167,0.186,0.167,0.027,0.001,0.105,0.004,0.027,0.027,0.021,0.004,0.018,0.014,0.007,0.0,0.031,0.014,0.079,0.004
4925,31,4,19,2000,-0.524,0.029,0.034,-0.192,0.034,-0.192,-0.016,0.078,-0.091,0.008,0.014,0.04,0.012,0.039,0.024,0.044,0.001,0.014,0.014,0.009,0.011,0.003
