frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_up,left_arm_down,left_leg_up,left_leg_down,right_arm_up,right_arm_down,right_leg_up,right_leg_down,jump,duck
1355,46,3,7,1960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1360,47,3,7,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0,4,8,1960,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
450,1,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2,4,8,1960,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
460,3,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,4,4,8,1960,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
470,5,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,6,4,8,1960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
480,7,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,8,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,9,4,8,1960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,10,4,8,1960,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,11,4,8,1960,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
505,12,4,8,1960,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
510,13,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,14,4,8,1960,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
520,15,4,8,1960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
525,16,4,8,1960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,17,4,8,1960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,18,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
540,19,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,20,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,21,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,22,4,8,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,0,1,9,1970,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1400,1,1,9,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1405,2,1,9,1970,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,3,1,9,1970,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1415,4,1,9,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1420,5,1,9,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1425,6,1,9,1970,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1430,7,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1435,8,1,9,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1440,9,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1445,10,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1450,11,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1455,12,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1460,13,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,14,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,15,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1475,16,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,17,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,18,1,9,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1490,19,1,9,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1495,20,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,21,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,22,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,23,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,24,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,25,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1525,26,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,27,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1535,28,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,29,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1545,30,1,9,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1550,31,1,9,1970,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1555,32,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,33,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,34,1,9,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,35,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,36,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,37,1,9,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,38,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,39,1,9,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,40,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,41,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,42,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,43,1,9,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,44,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,45,1,9,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,46,1,9,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,47,1,9,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1665,0,2,10,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1670,1,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,2,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,3,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,4,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,5,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,6,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,7,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,8,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,9,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,10,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,11,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,12,2,10,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1730,13,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,14,2,10,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1740,15,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,16,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,17,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,18,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,19,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,20,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,21,2,10,1970,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1775,22,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,23,2,10,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,24,2,10,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,25,2,10,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,26,2,10,1970,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,27,2,10,1970,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,28,2,10,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1825,0,3,11,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1830,1,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,2,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,3,3,11,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1845,4,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,5,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,6,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,7,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,8,3,11,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1870,9,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,10,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,11,3,11,1970,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1885,12,3,11,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1890,13,3,11,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1895,14,3,11,1970,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,15,3,11,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1905,16,3,11,1970,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1950,0,4,12,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1955,1,4,12,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,2,4,12,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,3,4,12,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1970,4,4,12,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,5,4,12,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,6,4,12,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,7,4,12,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,8,4,12,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,9,4,12,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0,5,13,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
600,1,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2,5,13,1970,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
610,3,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,4,5,13,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,5,5,13,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
625,6,5,13,1970,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,7,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,8,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,9,5,13,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,10,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
650,11,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,12,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,13,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,14,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,15,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,16,5,13,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680,17,5,13,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,18,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,19,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
695,20,5,13,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
700,21,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
705,22,5,13,1970,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
710,23,5,13,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,24,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,25,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
725,26,5,13,1970,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
730,27,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
735,28,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,29,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,30,5,13,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,31,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,32,5,13,1970,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
760,33,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,34,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
770,35,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,36,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,37,5,13,1970,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
785,38,5,13,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
790,39,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795,40,5,13,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800,41,5,13,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
805,42,5,13,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
830,0,6,14,1970,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
835,1,6,14,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840,2,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,3,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,4,6,14,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
855,5,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,6,6,14,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
865,7,6,14,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,8,6,14,1970,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
875,9,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,10,6,14,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
885,11,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,12,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
895,13,6,14,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,14,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,15,6,14,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
910,16,6,14,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,17,6,14,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,18,6,14,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
925,19,6,14,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,20,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,21,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,22,6,14,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
945,23,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,24,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,25,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,26,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,27,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,28,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,29,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,30,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,31,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,32,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
995,33,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,34,6,14,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,35,6,14,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,36,6,14,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1045,0,7,15,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1050,1,7,15,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1055,2,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,3,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,4,7,15,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1070,5,7,15,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1075,6,7,15,1970,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1080,7,7,15,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1085,8,7,15,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,9,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095,10,7,15,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,11,7,15,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1105,12,7,15,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,13,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,14,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,15,7,15,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1125,16,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,17,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,18,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,19,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,20,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,21,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1155,22,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,23,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,24,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,25,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,26,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,27,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,28,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,29,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,30,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,31,7,15,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1205,32,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0,8,16,1970,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1230,1,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,2,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,3,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,4,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,5,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,6,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,7,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,8,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,9,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,10,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,11,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,12,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,13,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,14,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,15,8,16,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1305,16,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,17,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,18,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,19,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,20,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,21,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,22,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,23,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,24,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,25,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,26,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
